Season,Team,Conf_x,Class_x,Pos_x,G_x,GS_x,MP_x,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards_x,Conf_y,Class_y,Pos_y,G_y,GS_y,MP_y,PER,TS%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/40,OBPM,DBPM,BPM,Awards_y,player_id
2023-24,Texas A&M,SEC,SO,F,34,20,23.8,2.6,5.3,0.483,0.5,1.8,0.283,2.1,3.5,0.583,0.531,1.8,2.5,0.706,2.4,3.4,5.7,0.8,0.8,1.1,0.8,2.6,7.4,Unknown,SEC,SO,F,34,20,808,18.5,0.569,0.333,0.472,252,9.8,16.1,12.7,6.1,1.9,5.9,10.9,14.4,1.9,1.1,3.0,0.147,2.4,2.9,5.3,Unknown,solomon-washington-1
2024-25,Texas A&M,SEC,JR,F,32,23,22.2,1.5,4.3,0.358,0.3,1.7,0.189,1.2,2.6,0.464,0.394,1.3,1.8,0.695,2.3,2.8,5.1,0.8,0.8,1.2,0.9,2.6,4.7,Unknown,SEC,JR,F,32,23,710,12.9,0.451,0.387,0.431,172,10.7,14.5,12.5,6.8,2.2,7.2,14.9,13.1,0.6,1.3,1.9,0.108,0.3,4.9,5.2,Unknown,solomon-washington-1
2022-23,Southern California,Pac-12,FR,G,33.0,29.0,26.7,3.5,7.5,0.474,0.4,1.5,0.265,3.2,6.0,0.525,0.5,1.5,2.2,0.69,1.4,3.7,5.1,1.0,0.5,0.3,1.2,2.2,9.0,Unknown,Pac-12,FR,G,33.0,29.0,881.0,13.6,0.527,0.198,0.287,287.0,6.3,14.5,10.7,7.5,1.0,1.1,12.5,18.7,1.1,1.2,2.4,0.107,0.8,0.8,1.6,Unknown,tre-white-1
2023-24,Louisville,ACC,SO,G,29.0,26.0,31.3,4.4,9.8,0.456,0.8,2.7,0.299,3.7,7.1,0.515,0.496,2.6,3.5,0.752,1.4,4.5,5.9,1.3,0.8,0.4,1.8,2.3,12.3,Unknown,ACC,SO,G,29.0,26.0,907.0,15.0,0.539,0.272,0.357,341.0,5.0,17.1,10.9,9.0,1.5,1.5,13.8,21.1,1.1,0.5,1.7,0.073,1.4,0.4,1.8,Unknown,tre-white-1
2024-25,Illinois,Big Ten,JR,G,32.0,31.0,23.3,3.6,7.0,0.507,0.7,2.2,0.329,2.8,4.8,0.587,0.558,2.6,3.2,0.824,1.4,4.0,5.5,0.8,0.4,0.4,1.0,2.0,10.5,Unknown,Big Ten,JR,G,32.0,31.0,747.0,18.7,0.613,0.311,0.453,309.0,6.9,17.4,12.4,6.0,1.0,1.4,10.5,19.2,2.1,1.1,3.2,0.172,4.0,3.4,7.4,Unknown,tre-white-1
2020-21,San Francisco,WCC,FR,G,8.0,0.0,5.9,1.4,2.6,0.524,0.6,1.1,0.556,0.8,1.5,0.5,0.643,0.6,0.9,0.714,0.3,0.8,1.0,0.3,0.1,0.1,0.5,0.8,4.0,Unknown,WCC,FR,G,8.0,0.0,47.0,27.2,0.658,0.429,0.333,27.0,4.7,15.9,10.0,10.3,1.2,2.2,14.1,30.7,0.2,0.1,0.2,0.205,6.2,1.2,7.3,Unknown,anthony-roy-1
2022-23,New Mexico State,WAC,SO,G,16.0,4.0,22.0,3.3,8.2,0.405,1.9,4.9,0.397,1.4,3.3,0.415,0.523,1.7,2.3,0.75,0.4,2.3,2.8,0.7,0.6,0.2,1.4,1.9,10.3,Unknown,WAC,SO,G,16.0,4.0,352.0,14.5,0.554,0.595,0.275,143.0,2.2,12.5,7.2,6.2,1.6,1.1,12.9,23.7,0.5,0.4,1.0,0.109,2.0,-1.6,0.4,Unknown,anthony-roy-1
2024-25,Green Bay,Horizon,SR,G,11.0,11.0,33.1,8.1,16.1,0.503,4.4,10.1,0.432,3.7,6.0,0.621,0.638,5.2,6.0,0.864,0.5,4.7,5.3,2.9,1.5,0.1,2.7,2.5,25.7,Unknown,Horizon,SR,G,11.0,11.0,364.0,29.8,0.679,0.627,0.373,237.0,2.1,16.5,9.6,26.4,2.5,0.3,12.6,34.8,1.4,0.2,1.6,0.174,9.0,-0.5,8.5,Unknown,anthony-roy-1
2022-23,Florida,SEC,FR,G,32.0,17.0,23.0,3.6,7.8,0.456,1.1,2.9,0.376,2.5,4.9,0.503,0.526,1.7,2.6,0.663,0.7,2.1,2.8,1.0,0.8,0.2,1.5,1.3,9.9,Unknown,SEC,FR,G,32.0,17.0,736.0,15.6,0.549,0.372,0.332,291.0,3.5,9.8,6.8,9.5,2.1,0.8,14.2,23.5,0.9,1.1,1.9,0.105,1.7,1.3,3.1,Unknown,riley-kugel-1
2023-24,Florida,SEC,SO,G,33.0,11.0,23.3,3.3,8.5,0.394,1.0,3.3,0.312,2.3,5.2,0.447,0.455,1.5,2.1,0.696,0.9,2.6,3.5,1.5,1.1,0.2,1.9,1.9,9.2,Unknown,SEC,SO,G,33.0,11.0,768.0,11.6,0.484,0.391,0.247,287.0,3.9,11.7,7.8,10.6,2.5,1.0,16.8,22.3,0.3,0.8,1.1,0.057,-0.4,1.2,0.8,Unknown,riley-kugel-1
2024-25,Mississippi State,SEC,JR,G,33.0,14.0,22.4,3.3,7.7,0.433,1.2,3.6,0.333,2.1,4.1,0.522,0.512,1.4,1.8,0.754,1.1,1.9,3.0,1.5,1.1,0.2,1.4,1.9,9.3,Unknown,SEC,JR,G,33.0,14.0,739.0,15.5,0.541,0.472,0.24,292.0,5.1,9.8,7.4,12.4,2.8,1.2,14.0,21.6,1.1,0.8,1.9,0.104,2.5,1.9,4.4,Unknown,riley-kugel-1
2024-25,New Mexico,MWC,FR,F,34,3,11.8,1.4,2.8,0.484,0.8,1.7,0.458,0.6,1.1,0.528,0.626,0.3,0.6,0.579,0.5,1.5,2.0,0.4,0.3,0.1,0.4,1.3,3.8,Unknown,MWC,FR,F,34,3,402,13.4,0.625,0.621,0.2,117,4.5,14.1,9.2,6.2,1.5,1.4,11.1,13.8,0.7,0.8,1.5,0.146,0.8,2.0,2.8,Unknown,jovan-milicevic-1
2023-24,UAB,AAC,JR,F,35,31,30.1,4.5,8.7,0.513,0.3,1.0,0.333,4.1,7.7,0.537,0.533,4.5,5.6,0.8,3.2,7.4,10.6,2.1,0.7,2.1,2.0,2.8,13.8,Unknown,AAC,JR,F,35,31,1052,26.1,0.605,0.118,0.637,497,11.8,27.4,19.6,13.4,1.3,7.2,14.9,21.9,3.4,1.7,5.1,0.194,4.7,1.9,6.6,Unknown,yaxel-lendeborg-1
2024-25,UAB,AAC,SR,F,37,37,33.6,6.4,12.3,0.522,0.7,1.9,0.357,5.8,10.4,0.552,0.549,4.1,5.5,0.757,3.7,7.6,11.4,4.2,1.7,1.8,2.2,2.5,17.7,Unknown,AAC,SR,F,37,37,1244,29.8,0.592,0.154,0.443,688,11.6,24.9,18.1,22.8,2.9,5.2,12.7,23.9,4.8,2.3,7.1,0.227,8.1,3.1,11.2,Unknown,yaxel-lendeborg-1
2020-21,Washington State,Pac-12,FR,C,24.0,13.0,20.3,2.5,5.2,0.484,0.0,0.0,Unknown,2.5,5.2,0.484,0.484,2.2,3.2,0.675,1.5,2.8,4.3,0.3,0.4,0.9,1.2,2.7,7.2,Unknown,Pac-12,FR,C,24.0,13.0,488.0,15.0,0.536,0.0,0.621,162.0,8.1,15.6,11.8,2.7,1.1,4.8,15.3,19.6,0.6,0.9,1.5,0.126,-1.2,2.6,1.5,Unknown,dishon-jackson-1
2021-22,Washington State,Pac-12,SO,C,25.0,6.0,16.3,2.2,4.0,0.55,0.0,0.0,0.0,2.2,4.0,0.556,0.55,1.6,2.6,0.625,1.4,2.6,4.1,0.4,0.2,1.2,0.8,2.1,6.0,Unknown,Pac-12,SO,C,25.0,6.0,407.0,20.1,0.575,0.01,0.64,145.0,9.5,18.6,13.9,4.6,0.7,8.1,13.3,18.5,0.9,0.8,1.7,0.171,0.9,3.3,4.2,Unknown,dishon-jackson-1
2023-24,Charlotte,AAC,JR,C,30.0,30.0,26.5,4.4,8.0,0.544,0.1,0.5,0.133,4.3,7.5,0.571,0.548,2.6,3.6,0.72,1.7,4.4,6.1,1.7,0.6,0.9,1.3,2.1,11.4,Unknown,AAC,JR,C,30.0,30.0,795.0,22.5,0.584,0.062,0.444,336.0,8.1,19.9,14.2,14.5,1.4,3.9,11.8,23.3,2.1,1.3,3.4,0.171,2.9,1.5,4.4,Unknown,dishon-jackson-1
2024-25,Iowa State,Big 12,SR,C,35.0,33.0,18.7,2.9,5.0,0.58,0.0,0.0,0.0,2.9,4.9,0.584,0.58,2.7,3.8,0.72,2.0,3.1,5.1,0.6,0.5,1.1,1.1,2.6,8.5,Unknown,Big 12,SR,C,35.0,33.0,656.0,22.5,0.627,0.006,0.759,297.0,13.3,19.2,16.4,6.2,1.5,6.8,13.5,21.0,2.0,1.4,3.5,0.212,2.9,3.4,6.3,Unknown,dishon-jackson-1
2021-22,Ball State,MAC,FR,G,31.0,5.0,18.9,2.6,4.7,0.551,0.8,1.7,0.444,1.8,3.0,0.613,0.633,0.7,1.0,0.656,0.5,1.4,1.8,0.5,0.8,0.2,0.9,1.7,6.7,Unknown,MAC,FR,G,31.0,5.0,587.0,14.5,0.638,0.367,0.218,177.0,2.9,8.0,5.4,5.5,2.3,1.4,14.7,15.9,1.0,0.4,1.4,0.093,-0.3,-0.5,-0.8,Unknown,jaylin-sellers-1
2022-23,Ball State,MAC,SO,G,31.0,30.0,30.0,4.6,9.5,0.49,1.7,3.9,0.45,2.9,5.6,0.517,0.582,2.5,3.3,0.757,1.1,2.6,3.7,0.8,0.7,0.5,1.6,2.5,13.5,Unknown,MAC,SO,G,31.0,30.0,929.0,17.6,0.612,0.408,0.35,368.0,4.2,10.1,7.2,5.6,1.3,1.8,12.5,21.4,2.3,0.8,3.1,0.135,1.7,-1.1,0.6,Unknown,jaylin-sellers-1
2023-24,UCF,Big 12,JR,G,33.0,32.0,31.9,5.2,12.5,0.419,1.6,5.3,0.297,3.7,7.2,0.508,0.482,3.8,4.6,0.829,1.4,2.2,3.6,1.1,1.1,0.1,1.3,1.8,15.9,Unknown,Big 12,JR,G,33.0,32.0,1053.0,18.0,0.54,0.424,0.368,476.0,4.7,7.9,6.2,7.6,1.9,0.5,8.0,24.6,2.6,1.5,4.0,0.153,3.8,1.3,5.1,Unknown,jaylin-sellers-1
2024-25,UCF,Big 12,SR,G,3.0,1.0,15.7,2.3,4.7,0.5,0.7,1.7,0.4,1.7,3.0,0.556,0.571,0.7,0.7,1.0,0.3,1.0,1.3,1.0,0.3,0.0,2.0,1.0,6.0,Unknown,Big 12,SR,G,3.0,1.0,47.0,8.8,0.602,0.357,0.143,16.0,2.3,6.9,4.6,12.5,1.2,0.0,28.6,21.2,0.0,0.0,0.0,0.008,-2.2,-1.0,-3.3,Unknown,jaylin-sellers-1
2024-25,Drake,MVC,JR,G,34,1,20.1,3.4,6.5,0.52,0.1,0.6,0.091,3.3,5.9,0.568,0.525,3.2,4.6,0.705,2.1,3.0,5.0,1.0,0.7,0.4,1.4,2.5,10.1,Unknown,MVC,JR,G,34,1,685,24.6,0.579,0.1,0.706,340,14.6,21.7,18.1,12.0,2.3,2.9,13.7,28.5,2.2,1.5,3.7,0.218,2.6,0.9,3.5,Unknown,tavion-banks-1
2024-25,Portland,WCC,FR,F,31,30,33.0,4.4,11.0,0.397,2.7,7.6,0.352,1.7,3.4,0.5,0.519,2.4,3.0,0.815,0.6,5.9,6.5,2.5,0.6,1.5,2.6,2.6,13.8,Unknown,WCC,FR,F,31,30,1023,14.6,0.558,0.694,0.271,398,2.1,20.1,11.3,15.2,1.0,4.7,17.6,23.4,0.7,0.8,1.4,0.056,0.5,-0.3,0.1,Unknown,austin-rapp-1
2022-23,Jacksonville State,A-Sun,SO,C,8,0,5.3,0.5,1.0,0.5,0.0,0.0,,0.5,1.0,0.5,0.5,0.5,0.6,0.8,0.4,0.9,1.3,0.0,0.1,0.3,0.3,0.3,1.5,Unknown,A-Sun,SO,C,8,0,42,16.4,0.578,0.0,0.625,12,8.5,19.5,14.0,0.0,1.4,6.4,16.2,15.4,0.1,0.1,0.1,0.112,-1.0,1.5,0.5,Unknown,mason-nicholson-1
2023-24,Jacksonville State,CUSA,JR,C,32,16,14.9,2.7,4.1,0.644,0.0,0.0,,2.7,4.1,0.644,0.644,1.2,2.5,0.481,2.3,3.1,5.4,0.2,0.3,1.3,1.0,1.5,6.5,Unknown,CUSA,JR,C,32,16,478,26.6,0.613,0.0,0.598,205,18.2,24.6,21.4,3.3,1.4,10.4,16.3,21.6,1.2,1.2,2.3,0.195,2.3,1.2,3.5,Unknown,mason-nicholson-1
2024-25,Jacksonville State,CUSA,JR,C,36,35,25.9,3.2,4.9,0.644,0.0,0.0,,3.2,4.9,0.644,0.644,1.2,2.2,0.532,2.5,4.9,7.4,0.4,0.4,1.7,0.5,1.6,7.5,Unknown,CUSA,JR,C,36,35,932,20.8,0.629,0.0,0.446,274,11.4,20.8,16.2,2.9,1.0,7.6,7.7,13.0,2.4,1.8,4.1,0.176,2.3,1.8,4.1,Unknown,mason-nicholson-1
2022-23,North Carolina,ACC,FR,F,20,0,5.7,0.8,1.8,0.457,0.0,0.4,0.0,0.8,1.4,0.571,0.457,0.6,0.9,0.647,0.2,1.2,1.4,0.1,0.1,0.1,0.4,0.8,2.2,Unknown,ACC,FR,F,20,0,113,11.2,0.499,0.2,0.486,38,2.9,23.4,13.2,3.5,0.5,0.9,14.0,22.1,0.0,0.2,0.2,0.075,-3.8,1.1,-2.7,Unknown,jalen-washington-1
2023-24,North Carolina,ACC,SO,F,37,0,8.3,1.5,2.1,0.701,0.2,0.4,0.533,1.2,1.7,0.742,0.753,0.7,1.1,0.643,0.9,1.7,2.6,0.2,0.1,0.6,0.4,1.4,3.9,Unknown,ACC,SO,F,37,0,308,24.8,0.737,0.195,0.545,129,11.6,21.4,16.5,4.3,0.5,6.9,12.6,17.3,1.1,0.6,1.8,0.231,4.5,4.3,8.9,Unknown,jalen-washington-1
2024-25,North Carolina,ACC,JR,F,36,16,15.9,2.3,3.8,0.594,0.1,0.5,0.278,2.1,3.3,0.642,0.612,1.0,1.6,0.638,1.3,2.9,4.2,0.5,0.3,0.8,1.0,2.3,5.7,Unknown,ACC,JR,F,36,16,571,16.8,0.622,0.13,0.42,204,9.9,19.9,15.1,5.9,1.0,5.6,18.3,17.6,1.0,0.9,1.9,0.13,0.8,3.1,3.9,Unknown,jalen-washington-1
2023-24,Michigan State,Big Ten,FR,F,27,2,9.2,1.3,3.0,0.439,0.6,1.8,0.333,0.7,1.3,0.588,0.537,0.4,0.7,0.632,0.3,1.4,1.7,0.2,0.1,0.5,0.3,1.1,3.7,Unknown,Big Ten,FR,F,27,2,249,16.1,0.549,0.585,0.232,85,4.3,17.3,10.9,4.5,0.7,7.0,7.1,20.5,0.4,0.4,0.9,0.137,1.0,2.9,3.9,Unknown,xavier-booker-2
2024-25,Michigan State,Big Ten,SO,F,33,3,12.8,1.8,4.2,0.417,0.5,2.2,0.233,1.2,2.0,0.621,0.478,0.7,0.8,0.786,0.7,1.5,2.2,0.2,0.1,0.7,0.9,1.2,4.7,Unknown,Big Ten,SO,F,33,3,424,10.7,0.509,0.525,0.201,137,6.2,13.0,9.8,3.5,0.3,6.0,16.0,21.1,0.1,0.8,0.9,0.086,-0.6,2.9,2.3,Unknown,xavier-booker-2
2022-23,Loyola Chicago,A-10,FR,G,14,0,13.9,1.1,3.2,0.356,0.6,1.6,0.409,0.5,1.6,0.304,0.456,0.6,0.9,0.692,0.0,1.2,1.2,0.4,0.3,0.3,0.7,1.2,3.6,Unknown,A-10,FR,G,14,0,194,6.4,0.489,0.489,0.289,44,0.0,10.8,5.6,4.9,1.2,2.5,16.3,16.9,-0.1,0.1,0.1,0.015,-2.5,0.2,-2.3,Unknown,jayden-dawson-1
2023-24,Loyola Chicago,A-10,SO,G,26,15,19.2,2.8,7.2,0.398,1.7,4.7,0.369,1.1,2.5,0.453,0.519,0.5,0.7,0.722,0.1,2.1,2.2,1.2,1.0,0.3,0.7,1.7,7.9,Unknown,A-10,SO,G,26,15,498,14.8,0.529,0.656,0.097,176,0.5,12.3,6.6,12.6,3.1,2.0,8.9,21.8,0.5,1.0,1.6,0.125,1.0,3.1,4.1,Unknown,jayden-dawson-1
2024-25,Loyola Chicago,A-10,JR,G,32,32,29.6,4.7,11.4,0.41,2.7,7.4,0.363,2.0,4.0,0.496,0.527,1.8,2.5,0.738,0.3,2.8,3.1,1.9,1.0,0.6,1.2,2.3,13.9,Unknown,A-10,JR,G,32,32,946,16.5,0.551,0.648,0.219,388,1.3,10.7,6.1,13.1,1.9,2.5,8.6,24.2,1.7,1.4,3.2,0.133,2.4,0.6,3.0,Unknown,jayden-dawson-1
2023-24,Seton Hall,Big East,FR,G,33,3,18.2,2.0,4.2,0.475,0.4,1.4,0.311,1.6,2.8,0.553,0.525,1.0,1.4,0.717,0.5,2.0,2.6,0.5,0.8,0.3,0.9,1.8,5.4,Unknown,Big East,FR,G,33,3,602,12.3,0.556,0.324,0.331,164,3.5,12.7,8.2,5.5,2.5,2.2,15.7,16.0,0.6,0.8,1.4,0.095,-0.9,2.7,1.8,Unknown,isaiah-coleman-2
2024-25,Seton Hall,Big East,SO,G,30,29,33.7,5.5,14.1,0.389,1.3,4.3,0.295,4.2,9.8,0.43,0.434,3.4,4.5,0.761,1.6,3.7,5.3,1.7,1.5,0.1,2.0,2.1,15.6,Unknown,Big East,SO,G,30,29,1010,16.1,0.482,0.306,0.318,437,5.5,15.1,9.8,13.1,2.8,0.6,11.0,28.6,0.8,1.1,1.9,0.076,2.2,0.5,2.8,Unknown,isaiah-coleman-2
2023-24,Purdue,Big Ten,FR,F,39,0,12.4,1.3,2.2,0.576,0.5,1.0,0.45,0.8,1.2,0.689,0.682,0.3,0.4,0.733,0.6,1.3,1.9,0.4,0.2,0.2,0.3,1.5,3.3,Unknown,Big Ten,FR,F,39,0,484,12.9,0.689,0.471,0.176,112,5.9,11.6,9.0,4.8,1.0,1.9,9.8,10.5,1.0,0.7,1.7,0.14,2.0,3.0,5.0,Unknown,camden-heide-1
2024-25,Purdue,Big Ten,SO,F,36,8,19.6,1.5,3.1,0.491,0.9,2.2,0.392,0.6,0.9,0.742,0.632,0.8,1.0,0.806,0.9,2.8,3.6,0.4,0.4,0.2,0.3,2.0,4.7,Unknown,Big Ten,SO,F,36,8,706,12.4,0.661,0.718,0.327,158,5.7,17.1,11.6,3.5,1.1,1.4,8.6,10.4,1.4,0.8,2.2,0.125,3.2,2.7,5.9,Unknown,camden-heide-1
2022-23,Minnesota,Big Ten,FR,F,30.0,4.0,22.0,3.2,4.7,0.693,0.0,0.0,Unknown,3.2,4.7,0.693,0.693,1.8,3.6,0.486,1.6,3.6,5.2,1.3,0.5,1.1,2.1,2.6,8.2,Unknown,Big Ten,FR,F,30.0,4.0,661.0,18.6,0.644,0.0,0.779,234.0,8.8,18.5,13.8,14.1,1.3,4.7,24.7,20.9,0.8,0.7,1.6,0.095,0.2,1.9,2.1,Unknown,pharrel-payne-1
2023-24,Minnesota,Big Ten,SO,F,32.0,19.0,23.3,4.1,6.8,0.602,0.0,0.0,0.0,4.1,6.7,0.605,0.602,1.9,4.0,0.472,2.4,3.7,6.1,1.2,0.3,1.4,1.6,2.2,10.0,Unknown,Big Ten,SO,F,32.0,19.0,747.0,20.2,0.579,0.005,0.588,310.0,12.6,18.0,15.4,10.1,0.8,5.8,15.3,22.4,1.4,0.9,2.4,0.126,2.0,1.4,3.4,Unknown,pharrel-payne-1
2024-25,Texas A&M,SEC,JR,F,34.0,14.0,20.1,3.8,5.8,0.646,0.0,0.0,Unknown,3.8,5.8,0.646,0.646,2.8,4.9,0.582,2.6,2.5,5.1,0.4,0.3,1.1,1.3,2.0,10.4,Unknown,SEC,JR,F,34.0,14.0,684.0,25.1,0.637,0.0,0.833,323.0,13.6,14.2,13.9,5.0,0.8,7.1,13.5,22.3,2.2,1.1,3.3,0.191,5.6,2.8,8.4,Unknown,pharrel-payne-1
2024-25,Virginia,ACC,FR,F,26,0,9.2,1.2,1.7,0.721,0.0,0.0,,1.2,1.7,0.721,0.721,1.2,1.9,0.62,0.7,1.7,2.4,0.1,0.2,0.6,0.6,1.4,3.6,Unknown,ACC,FR,F,26,0,239,20.9,0.697,0.0,1.163,84,10.0,23.0,16.7,1.9,1.4,7.6,18.3,20.0,0.6,0.4,0.9,0.154,0.0,1.8,1.8,Unknown,anthony-robinson-6
2022-23,Syracuse,ACC,FR,G,20.0,0.0,9.3,0.7,2.1,0.341,0.1,0.5,0.111,0.7,1.6,0.406,0.354,0.7,0.8,0.867,0.6,1.0,1.6,0.5,0.5,0.1,0.7,1.3,2.1,Unknown,ACC,FR,G,20.0,0.0,185.0,8.6,0.436,0.22,0.366,49.0,7.7,11.1,9.5,9.0,2.8,1.4,21.3,16.8,0.0,0.2,0.2,0.033,-4.8,0.4,-4.4,Unknown,quadir-copeland-1
2023-24,Syracuse,ACC,SO,G,32.0,1.0,22.4,3.3,7.0,0.478,0.3,1.4,0.25,3.0,5.6,0.533,0.502,2.6,3.8,0.683,1.3,3.4,4.6,2.8,1.5,0.2,2.0,2.3,9.6,Unknown,ACC,SO,G,32.0,1.0,716.0,19.1,0.546,0.196,0.536,336.0,6.4,16.8,11.7,23.0,3.6,0.9,18.6,23.9,1.1,1.1,2.2,0.123,1.0,2.3,3.3,Unknown,quadir-copeland-1
2024-25,McNeese State,Southland,JR,G,35.0,24.0,21.9,3.4,6.9,0.488,0.1,0.7,0.154,3.3,6.2,0.528,0.496,2.3,3.4,0.681,0.6,2.7,3.3,4.5,1.4,0.3,2.8,2.5,9.2,Unknown,Southland,JR,G,35.0,24.0,767.0,18.7,0.538,0.107,0.492,376.0,3.4,13.9,8.8,38.1,3.8,1.6,24.5,26.4,1.0,1.8,2.8,0.146,-1.2,1.6,0.4,Unknown,quadir-copeland-1
2022-23,Arizona,Pac-12,FR,F,29.0,0.0,7.1,0.9,1.4,0.619,0.1,0.4,0.273,0.8,1.1,0.742,0.655,0.5,0.7,0.714,0.5,1.0,1.5,0.5,0.1,0.4,0.4,1.0,2.4,Unknown,Pac-12,FR,F,29.0,0.0,206.0,17.7,0.673,0.262,0.5,71.0,8.2,14.3,11.5,12.0,1.1,6.0,18.8,15.0,0.5,0.4,0.9,0.172,2.2,3.9,6.1,Unknown,henri-veesaar-1
2024-25,Arizona,Big 12,JR,F,37.0,5.0,20.8,3.5,5.9,0.592,0.4,1.3,0.327,3.1,4.6,0.669,0.628,1.9,2.8,0.686,2.2,2.8,5.0,1.3,0.7,1.1,1.1,2.7,9.4,Unknown,Big 12,JR,F,37.0,5.0,770.0,23.0,0.646,0.225,0.482,342.0,12.2,14.5,13.4,11.0,1.8,6.1,13.6,19.5,2.5,1.2,3.7,0.193,5.4,4.1,9.5,Unknown,henri-veesaar-1
2023-24,Oregon,Pac-12,FR,F,5,0,6.4,0.6,1.0,0.6,0.0,0.4,0.0,0.6,0.6,1.0,0.6,0.0,0.0,Unknown,0.0,0.6,0.6,0.2,0.4,0.0,0.2,0.6,1.2,Unknown,Pac-12,FR,F,5,0,32,9.5,0.6,0.4,0.0,5,0.0,11.3,5.5,5.4,3.7,0.0,16.7,9.6,0.0,0.0,0.1,0.073,-2.0,3.0,1.0,Unknown,mookie-cook-1
2024-25,Oregon,Big Ten,SO,F,24,0,4.3,0.4,0.7,0.588,0.2,0.4,0.444,0.3,0.3,0.75,0.706,0.1,0.3,0.5,0.2,0.3,0.5,0.1,0.2,0.2,0.0,0.5,1.1,Unknown,Big Ten,SO,F,24,0,102,14.7,0.68,0.529,0.353,24,4.7,7.7,6.3,3.4,2.3,5.3,4.8,10.4,0.2,0.2,0.4,0.147,2.6,5.1,7.7,Unknown,mookie-cook-1
2021-22,Wright State,Horizon,FR,G,36.0,8.0,24.5,1.0,2.5,0.393,0.8,2.1,0.387,0.2,0.4,0.429,0.556,0.4,0.5,0.789,0.2,1.8,2.0,1.8,0.6,0.0,0.9,1.9,3.2,Unknown,Horizon,FR,G,36.0,8.0,881.0,6.5,0.581,0.843,0.213,130.0,0.8,8.5,4.7,11.4,1.4,0.1,24.0,7.3,0.6,0.7,1.3,0.059,-3.0,0.1,-2.9,Unknown,keaton-norris-1
2022-23,Wright State,Horizon,SO,G,33.0,13.0,20.6,1.3,2.9,0.433,0.3,1.1,0.278,1.0,1.8,0.525,0.485,0.2,0.2,0.857,0.1,2.1,2.2,1.5,0.5,0.0,0.9,1.8,3.0,Unknown,Horizon,SO,G,33.0,13.0,681.0,5.9,0.498,0.371,0.072,112.0,0.5,11.0,6.1,10.2,1.5,0.0,23.0,9.4,0.1,0.8,0.9,0.055,-4.5,0.9,-3.6,Unknown,keaton-norris-1
2024-25,Wright State,Horizon,JR,G,29.0,29.0,30.3,2.6,5.8,0.444,1.5,3.3,0.448,1.1,2.5,0.438,0.571,0.9,1.1,0.806,0.3,2.6,2.9,4.3,1.2,0.0,1.8,2.0,7.5,Unknown,Horizon,JR,G,29.0,29.0,880.0,12.6,0.593,0.568,0.183,260.0,1.4,9.7,5.7,22.8,2.3,0.1,22.1,13.9,1.3,0.6,1.9,0.088,-0.3,-0.8,-1.1,Unknown,keaton-norris-1
2023-24,Georgia Tech,ACC,FR,G,29,28,29.8,3.5,8.3,0.421,1.1,3.5,0.314,2.4,4.8,0.5,0.488,1.7,2.4,0.69,0.4,2.0,2.4,4.7,0.3,0.1,2.1,1.6,9.8,Unknown,ACC,FR,G,29,28,863,12.4,0.517,0.421,0.293,316,1.6,7.2,4.4,31.0,0.7,0.4,17.9,19.6,1.1,0.3,1.4,0.065,1.3,-1.0,0.3,Unknown,naithan-george-1
2024-25,Georgia Tech,ACC,SO,G,34,34,35.6,4.4,11.1,0.393,1.8,5.2,0.339,2.6,5.9,0.441,0.472,1.8,2.2,0.789,0.5,3.7,4.2,6.5,1.1,0.4,3.0,1.6,12.3,Unknown,ACC,SO,G,34,34,1210,14.1,0.503,0.467,0.201,482,1.7,11.5,6.6,34.6,1.8,1.4,19.9,21.4,1.2,1.5,2.6,0.087,1.7,1.2,2.9,Unknown,naithan-george-1
2023-24,FDU,NEC,FR,G,32,17,21.8,2.7,6.9,0.392,0.6,2.4,0.25,2.1,4.6,0.466,0.435,1.7,2.5,0.688,0.3,2.6,2.9,2.2,1.4,0.2,1.5,2.0,7.8,Unknown,NEC,FR,G,32,17,698,12.3,0.477,0.342,0.36,248,1.4,12.8,6.9,18.7,3.6,0.9,15.9,20.8,0.1,1.0,1.2,0.068,-4.5,-0.3,-4.7,Unknown,terrence-brown-1
2024-25,FDU,NEC,SO,G,32,31,34.6,7.3,16.4,0.448,1.2,3.9,0.296,6.2,12.5,0.495,0.483,4.7,6.2,0.759,1.1,4.5,5.6,3.2,2.2,0.4,3.3,2.1,20.6,Unknown,NEC,SO,G,32,31,1107,21.1,0.531,0.238,0.379,629,3.6,14.8,9.2,21.9,3.6,1.3,14.5,33.3,1.6,1.9,3.5,0.125,-0.3,-1.1,-1.4,Unknown,terrence-brown-1
2022-23,Kansas,Big 12,FR,C,30.0,0.0,8.3,1.1,1.5,0.756,0.0,0.0,,1.1,1.5,0.756,0.756,0.3,0.7,0.409,0.8,1.0,1.8,0.3,0.7,0.6,0.5,1.6,2.6,Unknown,Big 12,FR,C,30.0,0.0,249.0,20.3,0.694,0.0,0.489,74.0,10.9,13.2,12.1,6.5,4.6,7.7,22.4,14.4,0.4,0.6,1.1,0.174,0.1,6.6,6.7,Unknown,ernest-udeh-jr-1
