Season,Team,Conf_x,Class_x,Pos_x,G_x,GS_x,MP_x,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards_x,Conf_y,Class_y,Pos_y,G_y,GS_y,MP_y,PER,TS%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/40,OBPM,DBPM,BPM,Awards_y,player_id,cluster
2024-25,North Alabama,A-Sun,JR,G,35,35,33.8,5.9,13.9,0.423,2.0,5.0,0.406,3.9,8.9,0.433,0.496,3.5,4.4,0.791,0.6,2.5,3.2,4.0,1.3,0.1,2.0,1.5,17.3,Unknown,A-Sun,JR,G,35,35,1183,19.9,0.54,0.359,0.314,598,2.0,8.3,5.2,22.0,2.2,0.5,11.1,26.6,3.2,1.4,4.5,0.153,3.4,-0.8,2.6,Unknown,jacari-lane-1,2
2024-25,Georgetown,Big East,SO,F,34.0,11.0,18.6,2.2,4.3,0.521,0.5,1.3,0.356,1.8,3.0,0.594,0.575,0.8,1.1,0.684,1.2,2.2,3.4,0.6,0.8,0.5,0.6,1.7,5.7,Unknown,Big East,SO,F,34.0,11.0,633.0,15.9,0.591,0.308,0.26,185.0,7.3,14.2,10.7,6.0,2.4,3.1,11.3,14.7,1.1,1.0,2.2,0.136,0.8,2.3,3.1,Unknown,jordan-burks-1,2
2024-25,Holy Cross,Patriot,FR,G,31,31,34.4,5.2,12.3,0.419,2.3,5.9,0.38,2.9,6.4,0.455,0.51,2.3,3.3,0.699,1.0,4.6,5.6,3.5,0.9,0.3,2.7,1.6,14.9,Unknown,Patriot,FR,G,31,31,1066,16.3,0.536,0.482,0.27,477,3.8,15.8,10.0,20.9,1.5,0.9,16.5,26.3,1.3,1.1,2.4,0.09,0.7,-2.6,-2.0,Unknown,max-green-1,2
2024-25,Montana,Big Sky,SO,G,30.0,29.0,30.5,4.3,9.4,0.456,2.0,5.0,0.409,2.3,4.5,0.507,0.564,2.0,2.4,0.822,0.2,3.0,3.2,2.4,0.8,0.1,1.3,2.1,12.6,Unknown,Big Sky,SO,G,30.0,29.0,914.0,16.3,0.597,0.527,0.258,360.0,1.0,11.5,6.6,14.7,1.5,0.3,10.7,20.8,2.0,0.8,2.8,0.122,1.5,-1.3,0.2,Unknown,malik-moore-3,2
2024-25,Chattanooga,Southern,JR,G,38.0,36.0,36.5,4.5,10.6,0.424,3.4,8.3,0.416,1.1,2.3,0.455,0.587,2.8,3.4,0.82,0.2,1.6,1.8,2.3,0.9,0.1,1.3,1.4,15.2,Unknown,Southern,JR,G,38.0,36.0,1386.0,15.4,0.623,0.782,0.318,512.0,0.7,5.2,3.1,11.0,1.5,0.3,9.9,19.7,3.3,1.0,4.2,0.122,2.8,-2.3,0.5,Unknown,honor-huff-1,2
2024-25,Virginia,ACC,SO,F,24.0,5.0,9.4,0.4,1.8,0.205,0.3,1.4,0.182,0.1,0.5,0.273,0.273,0.3,0.3,1.0,0.2,0.8,1.0,0.6,0.1,0.2,0.5,0.4,1.3,Unknown,ACC,SO,F,24.0,5.0,226.0,2.7,0.335,0.75,0.182,40.0,2.9,11.1,7.1,11.5,0.6,2.1,20.1,15.5,-0.3,0.1,-0.2,-0.037,-4.1,-0.2,-4.3,Unknown,tj-power-2,1
2024-25,Florida Atlantic,AAC,JR,F,34,14,22.1,4.6,8.8,0.523,0.8,2.0,0.388,3.8,6.8,0.563,0.567,2.3,3.0,0.755,1.7,3.5,5.2,1.6,0.8,1.0,1.3,2.0,12.2,Unknown,AAC,JR,F,34,14,752,24.8,0.599,0.225,0.342,390,8.8,17.2,13.1,14.5,2.0,4.7,11.3,25.8,2.3,1.1,3.4,0.181,5.2,1.6,6.7,Unknown,tre-carroll-1,3
2024-25,Virginia,ACC,JR,F,29.0,26.0,26.8,3.5,8.4,0.42,1.1,3.3,0.347,2.4,5.1,0.466,0.488,2.2,2.7,0.833,1.0,4.0,5.0,0.8,0.5,0.3,1.3,2.1,10.4,Unknown,ACC,JR,F,29.0,26.0,776.0,14.4,0.539,0.391,0.321,275.0,5.0,18.8,12.1,6.4,1.2,1.2,11.7,23.9,0.8,0.8,1.5,0.079,0.6,-0.3,0.2,Unknown,elijah-saunders-1,2
2024-25,Washington State,WCC,SO,G,23,17,28.8,3.7,9.6,0.389,2.0,5.7,0.348,1.7,3.9,0.449,0.493,1.5,2.3,0.673,0.9,2.8,3.7,2.1,1.7,0.6,1.9,2.1,11.0,Unknown,WCC,SO,G,23,17,662,13.5,0.515,0.597,0.235,245,4.0,10.8,7.6,12.5,3.2,2.1,15.2,21.5,0.5,0.7,1.2,0.074,0.5,1.2,1.7,Unknown,isaiah-watts-1,4
2024-25,South Alabama,Sun Belt,JR,G,32.0,31.0,32.8,5.8,12.8,0.457,1.2,3.9,0.31,4.6,8.8,0.523,0.505,2.2,2.9,0.763,1.9,5.3,7.2,2.2,0.9,0.3,1.7,1.1,15.1,Unknown,Sun Belt,JR,G,32.0,31.0,1051.0,20.1,0.534,0.308,0.227,466.0,6.9,17.9,12.6,15.0,1.8,1.7,10.6,26.1,2.1,2.0,4.1,0.155,2.5,-0.4,2.0,Unknown,barry-dunning-jr-1,2
2024-25,Samford,Southern,JR,F,33.0,31.0,19.8,5.3,10.3,0.513,1.8,4.4,0.397,3.5,5.8,0.601,0.599,1.7,2.2,0.803,1.3,2.7,4.0,1.1,0.8,0.9,1.4,2.0,14.0,Unknown,Southern,JR,F,33.0,31.0,653.0,27.6,0.621,0.431,0.209,391.0,7.2,16.0,11.4,11.9,2.4,5.7,10.8,30.1,2.4,1.0,3.4,0.207,6.3,-0.2,6.1,Unknown,jaden-brownell-1,2
2024-25,UNC Wilmington,CAA,JR,C,35.0,23.0,20.0,3.3,5.2,0.639,0.0,0.1,0.0,3.3,5.1,0.654,0.639,2.5,4.0,0.624,2.5,3.5,6.0,0.9,0.5,1.2,1.5,2.5,9.2,Unknown,CAA,JR,C,35.0,23.0,701.0,24.5,0.644,0.022,0.77,320.0,14.9,19.5,17.3,9.1,1.6,7.3,17.5,21.7,2.1,1.3,3.4,0.194,1.7,0.7,2.4,Unknown,harlan-obioha-1,3
2024-25,UCLA,Big Ten,SO,C,33,1,13.1,2.6,4.4,0.59,0.0,0.0,0,2.6,4.4,0.59,0.59,1.2,2.2,0.577,1.8,2.2,4.0,1.0,0.2,1.6,0.8,1.4,6.4,Unknown,Big Ten,SO,C,33,1,431,28.8,0.594,0.0,0.493,216,16.9,21.8,19.3,16.7,0.8,17.2,13.6,24.8,1.4,1.0,2.4,0.222,5.8,5.7,11.4,Unknown,aday-mara-2,3
2024-25,Illinois,Big Ten,SO,G,35,2,14.9,2.2,5.0,0.443,0.7,2.8,0.255,1.5,2.2,0.684,0.514,0.8,1.0,0.806,0.7,0.8,1.6,0.5,0.3,0.1,0.7,1.6,5.9,Unknown,Big Ten,SO,G,35,2,521,12.0,0.544,0.563,0.207,189,5.6,5.6,5.6,5.8,1.2,0.3,10.7,19.3,0.9,0.5,1.4,0.107,0.6,2.0,2.6,Unknown,dra-gibbs-lawhorn-1,4
2024-25,Virginia Tech,ACC,SO,G,18.0,0.0,15.1,1.5,4.0,0.375,0.8,1.8,0.424,0.7,2.2,0.333,0.472,0.3,0.6,0.545,0.2,1.8,2.1,1.8,0.2,0.1,0.9,0.8,4.1,Unknown,ACC,SO,G,18.0,0.0,272.0,9.8,0.479,0.458,0.153,82.0,1.8,15.0,8.4,23.2,0.9,0.4,18.0,18.2,0.1,0.2,0.3,0.046,-0.5,-0.6,-1.2,Unknown,rodney-brown-jr-1,4
2024-25,James Madison,Sun Belt,JR,G,32,30,29.1,3.7,9.8,0.378,1.9,5.4,0.345,1.8,4.4,0.418,0.473,1.4,2.0,0.688,0.3,3.0,3.3,2.7,1.4,0.1,1.2,1.9,10.7,Unknown,Sun Belt,JR,G,32,30,931,14.6,0.495,0.552,0.203,338,1.1,12.2,6.6,17.9,3.0,0.4,10.1,21.4,1.3,1.2,2.5,0.106,-0.8,0.3,-0.5,Unknown,xavier-brown-1,4
2024-25,Wofford,Southern,JR,G,34.0,34.0,27.1,3.0,6.1,0.49,1.7,3.7,0.456,1.3,2.4,0.543,0.629,2.0,2.6,0.761,0.8,2.8,3.5,1.7,1.2,0.0,0.9,2.7,9.6,Unknown,Southern,JR,G,34.0,34.0,923.0,17.3,0.658,0.607,0.427,300.0,3.2,12.1,7.6,11.3,2.7,0.1,10.5,15.4,2.7,1.1,3.8,0.164,1.0,0.6,1.5,Unknown,justin-bailey-2,2
2024-25,Xavier,Big East,SR,F,34.0,0.0,9.9,0.9,2.0,0.471,0.3,0.6,0.5,0.6,1.4,0.458,0.544,0.7,1.2,0.6,0.5,1.4,2.0,0.7,0.0,0.1,0.8,1.4,2.9,Unknown,Big East,SR,F,34.0,0.0,336.0,9.0,0.563,0.294,0.588,107.0,6.8,17.2,12.2,13.2,0.2,0.7,24.3,17.7,0.2,0.4,0.6,0.068,-2.5,0.2,-2.3,Unknown,john-hugley-1,0
2024-25,Radford,Big South,JR,G,32,26,26.7,3.2,7.6,0.426,1.1,3.1,0.343,2.2,4.5,0.483,0.496,2.5,3.4,0.718,1.1,3.3,4.3,2.2,1.2,0.3,1.6,1.8,10.0,Unknown,Big South,JR,G,32,26,853,17.2,0.542,0.409,0.455,327,4.9,14.7,9.9,16.7,2.8,1.1,15.0,21.3,1.6,1.1,2.7,0.126,1.2,0.4,1.6,Unknown,brandon-maclin-1,2
2024-25,Harvard,Ivy,SR,G,27.0,25.0,27.3,3.2,7.1,0.455,1.4,3.5,0.404,1.8,3.6,0.505,0.555,1.3,1.4,0.919,0.6,2.4,3.0,2.9,1.4,0.1,2.5,2.0,9.1,Unknown,Ivy,SR,G,27.0,25.0,736.0,13.6,0.59,0.492,0.194,253.0,2.8,10.4,6.6,20.9,3.0,0.4,24.3,20.0,0.5,0.8,1.3,0.071,-1.8,-0.5,-2.3,Unknown,evan-nelson-1,4
2024-25,Southern California,Big Ten,FR,G,33,24,30.5,5.0,10.4,0.478,1.6,3.7,0.439,3.3,6.7,0.5,0.557,2.5,3.2,0.798,0.9,1.9,2.9,1.8,1.2,0.2,1.8,2.1,14.1,Unknown,Big Ten,FR,G,33,24,1008,16.8,0.593,0.359,0.303,425,4.0,7.7,5.9,11.2,2.3,0.8,13.3,23.1,2.0,0.9,2.9,0.113,3.6,1.2,4.7,Unknown,wesley-yates-iii-1,2
2024-25,Charleston Southern,Big South,SR,G,29.0,24.0,35.2,4.1,9.7,0.423,1.3,4.0,0.33,2.8,5.7,0.488,0.491,4.3,5.4,0.785,0.2,1.8,2.0,4.5,0.8,0.1,2.8,1.9,13.8,Unknown,Big South,SR,G,29.0,24.0,1020.0,13.6,0.562,0.409,0.562,414.0,0.8,5.8,3.2,26.7,1.4,0.2,18.5,21.1,1.6,0.4,2.1,0.082,-0.7,-2.1,-2.8,Unknown,rj-johnson-1,4
2024-25,TCU,Big 12,SR,G,9.0,9.0,30.9,4.2,10.0,0.422,0.7,2.6,0.261,3.6,7.4,0.478,0.456,2.1,3.6,0.594,0.7,3.8,4.4,4.4,1.9,0.2,2.3,1.8,11.2,Unknown,Big 12,SR,G,9.0,9.0,278.0,16.0,0.48,0.256,0.356,108.0,2.4,15.2,8.4,30.6,3.6,0.9,16.6,22.9,0.2,0.5,0.7,0.097,0.2,3.7,4.0,Unknown,frankie-collins-1,4
2024-25,Florida Atlantic,AAC,SO,F,34.0,5.0,25.8,4.5,8.5,0.531,1.4,3.4,0.41,3.1,5.1,0.613,0.614,2.1,3.4,0.624,1.8,3.1,4.8,0.6,0.6,0.3,1.2,2.1,12.6,Unknown,AAC,SO,F,34.0,5.0,876.0,19.0,0.621,0.403,0.403,373.0,7.8,12.9,10.4,4.4,1.2,1.2,10.6,21.9,2.2,0.8,3.1,0.139,3.3,-1.1,2.2,Unknown,kaleb-glenn-2,2
2024-25,Colorado State,MWC,SO,G,36,36,28.2,3.4,7.1,0.471,1.9,4.4,0.446,1.4,2.8,0.51,0.607,1.9,2.3,0.852,0.5,2.4,2.9,3.1,0.8,0.1,1.9,2.4,10.6,Unknown,MWC,SO,G,36,36,1016,15.3,0.645,0.611,0.315,379,2.4,9.6,6.3,20.4,1.7,0.3,19.2,19.3,2.1,1.6,3.7,0.145,3.0,1.6,4.7,Unknown,kyan-evans-1,2
2024-25,Brigham Young,Big 12,JR,G,32,10,24.6,2.1,5.3,0.402,1.1,3.2,0.353,1.0,2.1,0.478,0.509,1.4,2.1,0.672,0.6,1.6,2.2,4.2,0.7,0.1,1.6,1.8,6.8,Unknown,Big 12,JR,G,32,10,787,12.6,0.54,0.604,0.396,273,2.9,7.2,5.2,27.0,1.7,0.3,20.6,16.2,1.4,0.7,2.1,0.108,2.5,1.6,4.0,Unknown,dallin-hall-1,4
2024-25,Elon,CAA,JR,G,27,24,29.8,5.4,12.8,0.423,2.1,5.9,0.367,3.3,6.9,0.471,0.507,3.4,4.6,0.756,0.7,2.4,3.1,2.6,1.1,0.3,2.5,1.6,16.4,Unknown,CAA,JR,G,27,24,804,19.2,0.549,0.458,0.357,412,2.8,8.4,5.8,19.9,2.3,1.3,14.2,29.7,1.9,0.9,2.7,0.135,2.1,-1.6,0.5,Unknown,tk-simpkins-1,2
2024-25,New Mexico,MWC,SO,G,34,33,28.2,4.0,9.5,0.425,1.2,3.7,0.336,2.8,5.8,0.482,0.491,1.9,2.9,0.63,1.2,2.8,4.0,1.9,2.1,0.4,1.2,2.1,11.1,Unknown,MWC,SO,G,34,33,960,16.5,0.513,0.388,0.311,367,4.6,10.9,7.7,11.8,4.1,1.4,9.8,20.2,1.4,2.2,3.5,0.148,1.4,4.6,6.0,Unknown,tru-washington-1,2
2024-25,Santa Clara,WCC,SR,G,32.0,25.0,27.3,3.7,8.0,0.463,2.1,4.8,0.429,1.6,3.2,0.515,0.592,1.0,1.5,0.653,1.6,2.8,4.4,1.6,1.1,0.3,0.8,1.1,10.4,Unknown,WCC,SR,G,32.0,25.0,873.0,18.1,0.6,0.604,0.192,317.0,6.9,11.5,9.2,10.0,2.4,1.3,7.9,17.1,2.3,1.3,3.5,0.162,4.6,2.0,6.6,Unknown,tyeree-bryan-1,2
2024-25,Georgetown,Big East,SO,F,31,31,23.5,2.6,5.7,0.463,0.6,2.3,0.25,2.1,3.4,0.61,0.514,1.2,1.7,0.717,1.6,3.8,5.4,1.0,0.4,0.4,0.9,2.4,7.1,Unknown,Big East,SO,F,31,31,729,13.5,0.544,0.407,0.299,221,7.8,19.0,13.3,7.4,0.9,2.1,12.5,15.9,1.0,1.1,2.1,0.115,-0.2,1.1,0.9,Unknown,drew-fielder-1,0
2024-25,San Jose State,MWC,JR,F,31.0,31.0,27.4,2.9,5.4,0.536,0.0,0.0,0,2.9,5.4,0.536,0.536,1.7,2.7,0.643,2.5,5.0,7.5,2.0,0.5,1.4,1.8,2.4,7.5,Unknown,MWC,JR,F,31.0,31.0,848.0,16.9,0.563,0.0,0.5,275.0,10.8,20.9,16.0,14.0,1.2,5.5,20.9,16.2,1.2,1.2,2.4,0.111,-0.7,1.7,1.1,Unknown,robert-vaihola-1,0
2024-25,St. Thomas,Summit,JR,G,34,34,27.1,4.6,9.1,0.51,1.6,3.9,0.417,3.0,5.2,0.58,0.599,1.4,2.0,0.731,0.3,4.1,4.4,2.4,1.0,0.4,1.6,1.4,12.3,Unknown,Summit,JR,G,34,34,922,19.1,0.615,0.429,0.218,395,1.5,17.8,9.9,16.3,2.1,1.9,14.1,22.3,1.9,1.2,3.1,0.134,2.6,-0.5,2.1,Unknown,kendall-blue-1,2
2024-25,Colorado,Big 12,SO,G,34,16,21.7,2.3,5.1,0.448,1.1,3.0,0.386,1.1,2.1,0.535,0.561,0.5,0.6,0.773,0.1,2.3,2.5,1.7,0.7,0.4,1.2,1.8,6.2,Unknown,Big 12,SO,G,34,16,739,11.2,0.576,0.587,0.128,199,0.8,12.1,6.7,16.0,1.9,1.9,18.7,15.6,0.6,0.9,1.4,0.078,0.4,2.7,3.1,Unknown,rj-smith-2,4
2024-25,Wichita State,AAC,SR,C,33.0,33.0,27.5,4.4,5.8,0.751,0.0,0.0,0,4.4,5.8,0.751,0.751,1.2,2.1,0.557,3.1,6.1,9.2,0.3,0.6,1.9,0.6,1.6,10.0,Unknown,AAC,SR,C,33.0,33.0,908.0,25.6,0.727,0.0,0.363,311.0,12.5,23.5,18.1,2.2,1.3,7.5,7.7,13.3,3.0,1.7,4.7,0.207,4.4,2.3,6.8,Unknown,quincy-ballard-1,3
2024-25,Air Force,MWC,FR,F,21,0,15.1,1.8,3.9,0.451,1.0,2.5,0.377,0.8,1.4,0.586,0.573,0.9,1.0,0.818,0.3,1.4,1.8,0.4,0.1,0.4,1.2,1.8,5.3,Unknown,MWC,FR,F,21,0,318,9.7,0.606,0.646,0.268,94,2.7,12.0,7.3,6.1,0.6,2.9,21.3,20.5,0.1,0.1,0.2,0.022,-2.3,-1.8,-4.1,Unknown,will-cooper-1,4
2024-25,UNLV,MWC,FR,F,32,1,13.1,1.2,1.9,0.617,0.1,0.2,0.429,1.1,1.7,0.642,0.642,0.3,0.4,0.769,1.2,2.5,3.7,0.1,0.1,1.1,0.4,1.7,2.7,Unknown,MWC,FR,F,32,1,419,15.6,0.657,0.117,0.217,92,11.0,21.8,16.4,0.9,0.4,10.2,15.4,9.9,0.7,0.8,1.5,0.14,-0.5,2.7,2.2,Unknown,pape-ndiaye-1,3
2024-25,Arizona State,Big 12,JR,G,4.0,0.0,11.3,0.8,2.3,0.333,0.5,1.5,0.333,0.3,0.8,0.333,0.444,0.0,0.0,Unknown,0.3,1.5,1.8,0.8,0.5,0.0,0.8,1.3,2.0,Unknown,Big 12,JR,G,4.0,0.0,45.0,5.5,0.444,0.667,0.0,9.0,2.6,14.9,8.8,12.0,2.5,0.0,25.0,13.5,0.0,0.1,0.0,0.015,-3.2,3.8,0.7,Unknown,austin-nunez-1,1
2024-25,Wright State,Horizon,JR,F,33,33,33.9,7.2,13.1,0.552,1.2,3.2,0.358,6.1,9.8,0.615,0.596,3.4,4.5,0.753,1.8,5.8,7.7,1.7,1.0,0.9,2.2,2.0,19.0,Unknown,Horizon,JR,F,33,33,1118,24.4,0.624,0.246,0.348,573,6.8,19.9,13.6,10.2,1.7,3.0,12.7,26.7,3.4,1.2,4.6,0.165,3.9,-1.1,2.7,Unknown,brandon-noel-1,3
2024-25,Michigan,Big Ten,FR,G,28,0,6.7,0.4,1.6,0.273,0.3,1.1,0.267,0.1,0.5,0.286,0.364,0.4,0.5,0.857,0.3,0.4,0.7,0.6,0.2,0.0,0.3,0.8,1.6,Unknown,Big Ten,FR,G,28,0,187,7.3,0.434,0.682,0.318,51,5.2,6.6,5.9,13.9,1.8,0.6,15.1,15.6,0.1,0.3,0.4,0.075,-1.7,3.1,1.4,Unknown,justin-pippen-1,4
2024-25,Kansas,Big 12,SR,G,34.0,3.0,15.5,1.7,4.6,0.378,1.4,3.5,0.387,0.4,1.1,0.351,0.526,0.3,0.4,0.75,0.1,1.4,1.5,1.3,0.5,0.0,0.5,0.9,5.1,Unknown,Big 12,SR,G,34.0,3.0,526.0,12.0,0.535,0.763,0.077,160.0,0.7,9.6,5.4,13.9,1.8,0.2,9.0,17.0,0.7,0.8,1.5,0.112,2.4,3.5,5.9,Unknown,david-coit-1,4
2024-25,North Texas,AAC,JR,F,36.0,0.0,24.9,4.3,7.6,0.569,0.3,0.6,0.478,4.0,7.0,0.578,0.589,2.7,3.8,0.721,1.6,3.4,4.9,1.4,0.9,1.1,1.7,2.1,11.7,Unknown,AAC,JR,F,36.0,0.0,896.0,24.8,0.622,0.084,0.496,403.0,8.1,17.4,12.8,13.3,2.3,5.7,15.3,25.0,2.7,2.0,4.6,0.207,4.0,3.2,7.2,Unknown,brenen-lorient-1,3
2024-25,Rhode Island,A-10,JR,G,31.0,31.0,28.8,3.2,7.7,0.418,1.9,4.9,0.391,1.3,2.8,0.466,0.542,1.5,1.8,0.873,0.2,1.5,1.8,2.5,0.8,0.1,2.1,2.4,9.9,Unknown,A-10,JR,G,31.0,31.0,892.0,10.4,0.579,0.632,0.23,296.0,0.9,5.7,3.4,15.6,1.6,0.2,19.7,18.3,0.8,0.9,1.7,0.077,-1.4,-0.7,-2.1,Unknown,jamarques-lawrence-1,4
2024-25,Georgia Southern,Sun Belt,FR,F,21,4,11.9,1.2,2.8,0.424,0.1,0.7,0.214,1.0,2.1,0.489,0.449,0.9,1.5,0.613,0.8,1.1,1.9,0.7,0.4,0.5,0.7,1.2,3.4,Unknown,Sun Belt,FR,F,21,4,249,12.3,0.488,0.237,0.525,77,7.1,10.2,8.6,10.7,2.1,4.6,16.9,17.3,0.2,0.3,0.4,0.069,-2.9,0.0,-2.9,Unknown,micah-smith-1,0
2024-25,Clemson,ACC,FR,G,32,0,11.8,1.5,3.7,0.403,0.4,1.4,0.311,1.1,2.3,0.459,0.462,0.4,0.5,0.765,0.4,1.1,1.5,1.0,0.2,0.1,0.8,1.1,3.8,Unknown,ACC,FR,G,32,0,376,10.0,0.484,0.378,0.143,126,4.2,10.7,7.5,15.7,1.0,0.6,16.4,21.3,0.2,0.5,0.8,0.081,-0.6,1.1,0.5,Unknown,del-jones-1,4
2024-25,Davidson,A-10,SO,F,33,32,33.8,4.6,11.3,0.406,2.8,7.8,0.355,1.8,3.6,0.517,0.528,1.5,1.8,0.85,0.7,5.3,5.9,2.4,1.3,0.1,0.8,1.4,13.5,Unknown,A-10,SO,F,33,32,1114,18.0,0.554,0.684,0.16,416,2.4,18.3,10.5,13.8,2.4,0.4,5.8,20.5,2.3,1.5,3.8,0.137,3.3,0.3,3.6,Unknown,bobby-durkin-1,2
2024-25,Miami (FL),ACC,SR,G,9.0,9.0,31.2,4.9,10.8,0.454,2.4,6.3,0.386,2.4,4.4,0.55,0.567,1.7,2.0,0.833,0.9,2.1,3.0,4.3,0.4,0.1,1.3,1.7,13.9,Unknown,ACC,SR,G,9.0,9.0,281.0,19.4,0.592,0.588,0.186,130.0,3.4,8.6,5.9,26.6,0.8,0.4,10.2,21.6,0.9,-0.1,0.8,0.112,6.4,-2.2,4.2,Unknown,nijel-pack-1,2
2024-25,UAB,AAC,JR,G,37,37,25.6,4.2,8.1,0.517,0.8,1.9,0.408,3.4,6.2,0.55,0.565,1.9,2.8,0.686,0.6,2.1,2.7,2.8,1.1,0.2,1.8,2.4,11.1,Unknown,AAC,JR,G,37,37,947,16.8,0.587,0.237,0.35,392,2.7,8.9,5.7,18.9,2.3,0.7,16.1,20.7,1.9,0.8,2.8,0.117,0.7,0.3,0.9,Unknown,jaborri-mcghee-1,2
2024-25,Monmouth,CAA,SO,G,33,32,33.2,6.7,17.8,0.377,3.8,10.1,0.383,2.9,7.8,0.37,0.485,2.8,3.2,0.868,0.2,2.4,2.6,2.2,0.5,0.1,2.8,1.3,20.1,Unknown,CAA,SO,G,33,32,1097,15.3,0.518,0.564,0.18,583,0.8,8.2,4.5,17.3,1.0,0.2,12.5,34.1,1.2,0.3,1.4,0.052,3.1,-4.4,-1.3,Unknown,abdi-bashir-jr-1,4
2024-25,Maryland,Big Ten,FR,G,22,0,8.4,0.6,1.8,0.333,0.3,1.0,0.273,0.3,0.8,0.412,0.41,0.2,0.4,0.444,0.2,1.1,1.4,0.3,0.1,0.0,0.1,1.1,1.6,Unknown,Big Ten,FR,G,22,0,185,5.9,0.416,0.564,0.231,37,3.2,15.2,9.3,5.0,0.9,0.6,4.4,12.1,0.1,0.3,0.4,0.088,-4.2,2.8,-1.5,Unknown,malachi-palmer-1,4
2024-25,Purdue,Big Ten,SO,G,36,8,17.8,1.9,5.2,0.374,1.1,3.6,0.313,0.8,1.6,0.518,0.484,0.4,0.6,0.667,0.5,2.1,2.6,0.5,0.6,0.2,0.6,1.8,5.4,Unknown,Big Ten,SO,G,36,8,641,10.0,0.495,0.701,0.112,175,3.6,14.3,9.1,4.6,2.1,1.2,10.0,18.0,0.4,0.8,1.2,0.073,0.1,2.1,2.3,Unknown,myles-colvin-2,4
2024-25,Iowa State,Big 12,FR,G,15,0,5.7,0.7,2.0,0.333,0.1,0.9,0.143,0.5,1.1,0.5,0.367,0.6,1.1,0.529,0.0,0.4,0.4,0.3,0.1,0.0,0.4,0.9,2.1,Unknown,Big 12,FR,G,15,0,86,3.1,0.407,0.467,0.567,29,0.0,8.1,4.2,8.1,1.3,0.0,13.6,25.8,-0.1,0.1,0.0,0.008,-9.6,-0.7,-10.3,Unknown,nojus-indrusaitis-1,1
2024-25,UAB,AAC,SR,G,37.0,3.0,16.9,2.1,6.0,0.347,1.5,3.9,0.39,0.5,2.1,0.263,0.475,0.7,0.9,0.818,0.1,1.1,1.2,1.9,0.6,0.0,0.8,1.0,6.4,Unknown,AAC,SR,G,37.0,3.0,624.0,12.2,0.501,0.658,0.149,228.0,0.5,7.4,3.9,17.8,2.0,0.2,11.5,20.3,0.9,0.4,1.3,0.086,1.2,-1.0,0.1,Unknown,tyren-moore-1,4
2024-25,Gonzaga,WCC,SR,G,34.0,13.0,18.8,2.3,5.1,0.446,0.2,1.3,0.182,2.1,3.9,0.534,0.469,1.7,2.4,0.695,1.7,3.7,5.4,0.8,0.7,0.4,0.7,1.7,6.5,Unknown,WCC,SR,G,34.0,13.0,640.0,16.7,0.516,0.251,0.469,234.0,10.8,21.3,16.4,6.4,2.2,2.1,10.1,18.3,1.2,1.4,2.6,0.162,1.5,2.9,4.4,Unknown,michael-ajayi-1,3
2024-25,Notre Dame,ACC,JR,F,33.0,33.0,30.8,5.1,10.8,0.476,0.5,1.6,0.302,4.6,9.2,0.507,0.499,4.4,6.0,0.724,1.9,3.4,5.3,1.8,0.6,0.1,2.1,2.4,15.1,Unknown,ACC,JR,F,33.0,33.0,1017.0,18.9,0.554,0.149,0.561,492.0,7.4,13.4,10.5,12.6,1.2,0.2,13.3,27.2,2.3,0.8,3.1,0.123,2.6,-0.1,2.5,Unknown,tae-davis-1,2
2024-25,UCLA,Big Ten,SO,G,34,1,21.0,3.0,7.0,0.426,0.6,2.1,0.314,2.3,4.9,0.473,0.473,3.0,4.0,0.743,0.3,1.8,2.1,1.7,0.9,0.0,1.4,1.7,9.6,Unknown,Big Ten,SO,G,34,1,713,15.7,0.539,0.295,0.574,305,1.7,11.2,6.3,15.7,2.6,0.2,13.5,25.4,1.2,1.2,2.4,0.134,1.5,2.8,4.3,Unknown,sebastian-mack-2,2
2024-25,Louisiana State,SEC,FR,G,25,5,19.0,3.0,6.8,0.447,1.1,3.5,0.318,1.9,3.3,0.585,0.529,1.7,2.4,0.729,0.4,2.0,2.4,1.2,0.5,0.2,1.1,1.4,8.9,Unknown,SEC,FR,G,25,5,476,16.3,0.563,0.518,0.347,205,2.4,11.2,7.0,13.4,1.6,1.1,12.4,23.7,0.9,0.5,1.4,0.115,2.1,1.0,3.1,Unknown,vyctorius-miller-1,2
2024-25,San Diego State,MWC,SR,G,31.0,31.0,29.9,4.3,10.5,0.411,1.7,4.8,0.351,2.6,5.7,0.461,0.491,3.0,4.1,0.746,0.5,3.4,3.9,3.9,1.0,0.0,1.8,1.7,13.4,Unknown,MWC,SR,G,31.0,31.0,927.0,18.0,0.536,0.454,0.387,424.0,1.9,12.6,7.4,26.8,2.0,0.0,12.5,24.8,2.0,1.6,3.6,0.157,3.9,2.1,5.9,Unknown,nicholas-boyd-1,2
