Season,Team,Conf_x,Class_x,Pos_x,G_x,GS_x,MP_x,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards_x,Conf_y,Class_y,Pos_y,G_y,GS_y,MP_y,PER,TS%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/40,OBPM,DBPM,BPM,Awards_y,player_id,previous_school
2024-25,Howard,MEAC,SR,G,31.0,9.0,23.7,1.7,4.3,0.394,0.7,1.9,0.35,1.0,2.3,0.431,0.473,1.8,2.1,0.864,1.1,2.6,3.7,2.2,0.7,0.2,1.5,2.2,5.9,Unknown,MEAC,SR,G,31.0,9.0,735.0,10.7,0.557,0.455,0.5,213.0,5.6,12.8,9.3,15.6,1.7,0.8,22.7,14.1,0.8,0.5,1.3,0.072,-1.6,-1.7,-3.4,Unknown,jaren-johnson-1,Dartmouth
2020-21,Southern Mississippi,CUSA,FR,G,24.0,16.0,24.5,3.3,8.4,0.386,1.3,3.8,0.337,2.0,4.6,0.427,0.463,1.0,1.3,0.75,0.4,3.2,3.5,1.5,1.1,0.2,2.2,1.6,8.8,Unknown,CUSA,FR,G,24.0,16.0,587.0,11.5,0.486,0.455,0.158,199.0,1.8,14.9,8.4,13.5,2.7,0.9,19.3,23.8,-0.2,1.1,0.9,0.059,-2.0,0.5,-1.5,Unknown,jaron-pierrejr-1,
2021-22,Southern Mississippi,CUSA,SO,G,27.0,15.0,27.5,3.5,10.3,0.342,2.2,6.6,0.333,1.3,3.7,0.356,0.448,0.7,0.9,0.76,0.4,2.8,3.1,1.4,0.6,0.1,2.1,1.7,9.9,Unknown,CUSA,SO,G,27.0,15.0,742.0,8.1,0.462,0.637,0.09,245.0,1.6,11.6,6.6,10.8,1.3,0.3,16.4,24.4,-0.5,0.3,-0.2,-0.013,-2.8,-3.3,-6.0,Unknown,jaron-pierrejr-1,Southern Mississippi
2022-23,Wichita State,AAC,JR,G,31.0,22.0,28.1,4.1,10.5,0.39,1.6,5.7,0.282,2.5,4.8,0.517,0.466,0.8,1.2,0.722,0.5,2.5,3.0,1.2,0.5,0.2,1.5,1.6,10.6,Unknown,AAC,JR,G,31.0,22.0,872.0,10.6,0.481,0.543,0.11,297.0,2.4,9.6,6.1,8.7,1.1,0.9,11.8,23.1,0.4,0.9,1.3,0.059,-1.5,-0.9,-2.4,Unknown,jaron-pierrejr-1,Southern Mississippi
2024-25,Jacksonville State,CUSA,SR,G,36.0,36.0,37.6,7.4,17.4,0.424,2.9,7.6,0.382,4.5,9.9,0.455,0.506,3.9,4.8,0.81,0.7,4.9,5.5,3.8,0.7,0.4,2.9,1.5,21.6,Unknown,CUSA,SR,G,36.0,36.0,1352.0,20.6,0.547,0.433,0.277,742.0,2.1,14.1,8.3,22.3,1.1,1.1,12.7,31.3,3.3,1.7,5.1,0.15,4.1,-0.8,3.3,Unknown,jaron-pierrejr-1,Wichita State
2020-21,Samford,Southern,FR,G,19.0,6.0,20.2,1.9,3.2,0.617,0.7,1.4,0.481,1.3,1.7,0.727,0.725,0.6,0.8,0.733,0.3,2.1,2.4,2.8,0.8,0.0,1.9,1.6,5.2,Unknown,Southern,FR,G,19.0,6.0,384.0,12.7,0.73,0.45,0.25,108.0,1.4,11.4,6.3,22.9,2.1,0.0,35.5,12.5,0.5,0.3,0.8,0.083,-1.7,-0.1,-1.8,Unknown,jaron-rillie-1,
2021-22,Samford,Southern,SO,G,32.0,5.0,18.4,1.5,3.4,0.427,1.0,2.6,0.373,0.5,0.8,0.593,0.568,0.5,0.6,0.842,0.2,1.8,2.0,1.8,0.6,0.0,1.4,1.3,4.4,Unknown,Southern,SO,G,32.0,5.0,589.0,9.6,0.592,0.755,0.173,150.0,1.4,11.1,6.3,16.3,1.7,0.2,27.9,13.8,0.5,0.4,0.9,0.059,-2.7,-1.2,-4.0,Unknown,jaron-rillie-1,Samford
2022-23,Samford,Southern,JR,G,32.0,13.0,20.8,1.4,3.0,0.469,0.7,1.9,0.377,0.7,1.1,0.629,0.589,1.3,1.7,0.755,0.4,1.8,2.2,2.5,1.0,0.0,1.1,1.4,4.8,Unknown,Southern,JR,G,32.0,13.0,666.0,13.8,0.631,0.635,0.552,182.0,2.2,10.0,6.1,20.7,2.8,0.2,22.9,11.8,1.2,0.9,2.1,0.127,-0.4,1.0,0.6,Unknown,jaron-rillie-1,Samford
2023-24,Northern Colorado,Big Sky,SR,G,28.0,28.0,34.2,4.1,8.8,0.469,0.9,2.6,0.342,3.2,6.1,0.523,0.52,1.9,2.6,0.712,0.4,3.7,4.1,4.6,1.1,0.2,2.0,2.0,11.0,Unknown,Big Sky,SR,G,28.0,28.0,958.0,14.6,0.549,0.298,0.298,342.0,1.5,12.5,7.2,22.6,1.9,0.7,16.7,18.0,1.4,0.9,2.3,0.097,-0.7,-1.1,-1.8,Unknown,jaron-rillie-1,Samford
2024-25,Northern Colorado,Big Sky,SR,G,35.0,35.0,32.5,4.4,9.1,0.484,1.5,3.7,0.405,2.9,5.4,0.54,0.567,1.8,2.1,0.827,0.5,5.1,5.6,4.6,1.0,0.1,1.8,1.9,12.1,Unknown,Big Sky,SR,G,35.0,35.0,1139.0,17.9,0.598,0.409,0.234,463.0,1.9,18.9,10.7,24.2,1.8,0.3,15.3,19.2,2.8,1.5,4.3,0.151,2.5,0.5,3.0,Unknown,jaron-rillie-1,Northern Colorado
2023-24,Tulsa,AAC,FR,F,24.0,0.0,10.7,0.6,2.0,0.306,0.2,0.8,0.25,0.4,1.2,0.345,0.357,0.4,0.7,0.563,0.5,1.7,2.3,0.4,0.3,0.1,0.6,1.0,1.8,Unknown,AAC,FR,F,24.0,0.0,257.0,5.6,0.389,0.408,0.327,52.0,5.8,17.0,11.6,6.9,1.5,1.3,19.8,13.7,-0.2,0.4,0.2,0.026,-6.0,-0.3,-6.2,Unknown,jarred-hall-1,
2024-25,Middle Tennessee,CUSA,SO,F,3.0,0.0,5.7,1.0,1.0,1.0,0.7,0.7,1.0,0.3,0.3,1.0,1.333,0.0,0.0,Unknown,0.7,1.0,1.7,0.0,0.0,0.3,0.7,0.3,2.7,Unknown,CUSA,SO,F,3.0,0.0,17.0,26.1,1.333,0.667,0.0,6.0,13.1,19.4,16.3,0.0,0.0,6.2,40.0,14.7,0.0,0.0,0.1,0.165,-39.2,-10.7,-49.9,Unknown,jarred-hall-1,Tulsa
2019-20,Fresno State,MWC,FR,G,26.0,24.0,31.9,3.1,8.2,0.38,1.1,3.7,0.302,2.0,4.5,0.444,0.448,1.7,2.1,0.833,0.4,2.2,2.6,3.1,0.5,0.1,2.5,1.7,9.1,Unknown,MWC,FR,G,26.0,24.0,830.0,9.5,0.494,0.451,0.254,249.0,1.5,7.9,4.7,20.1,1.0,0.4,21.7,19.3,0.5,0.3,0.8,0.04,-1.3,-1.3,-2.5,Unknown,jarred-hyder-1,
2020-21,California,Pac-12,SO,G,21.0,4.0,16.2,1.8,5.0,0.365,0.5,2.1,0.227,1.3,2.9,0.467,0.413,1.3,1.9,0.718,0.1,1.0,1.2,1.8,0.2,0.1,1.3,1.3,5.4,Unknown,Pac-12,SO,G,21.0,4.0,340.0,9.5,0.465,0.423,0.375,120.0,1.1,8.3,4.6,24.4,0.9,0.7,18.6,23.8,0.0,0.2,0.2,0.028,-1.3,-0.9,-2.2,Unknown,jarred-hyder-1,Fresno State
2021-22,California,Pac-12,JR,G,22.0,2.0,8.8,0.4,1.7,0.237,0.1,0.7,0.188,0.3,1.0,0.273,0.276,0.4,0.5,0.727,0.0,0.6,0.6,0.8,0.1,0.0,0.4,0.5,1.3,Unknown,Pac-12,JR,G,22.0,2.0,194.0,3.6,0.335,0.421,0.289,35.0,0.6,7.9,4.2,17.2,1.0,0.6,17.2,14.6,-0.2,0.2,0.0,-0.007,-4.4,0.1,-4.3,Unknown,jarred-hyder-1,California
2023-24,Cal Poly,Big West,SR,G,25.0,25.0,34.0,3.5,10.7,0.325,1.9,6.0,0.318,1.6,4.7,0.333,0.414,1.4,1.7,0.837,0.4,2.2,2.6,2.5,1.2,0.2,2.1,1.8,10.3,Unknown,Big West,SR,G,25.0,25.0,849.0,8.8,0.447,0.563,0.16,257.0,1.3,7.9,4.5,16.1,2.2,0.6,15.3,21.2,-0.4,0.5,0.1,0.006,-2.5,-2.0,-4.5,Unknown,jarred-hyder-1,California
2024-25,Cal Poly,Big West,SR,G,33.0,33.0,32.8,5.0,12.5,0.398,3.0,8.5,0.355,2.0,4.0,0.489,0.518,1.5,1.9,0.797,0.6,2.9,3.5,3.2,1.2,0.0,2.5,1.5,14.5,Unknown,Big West,SR,G,33.0,33.0,1084.0,13.3,0.54,0.677,0.155,468.0,2.0,9.7,5.9,17.3,2.0,0.0,15.8,22.8,1.2,0.8,2.0,0.074,0.6,-1.9,-1.4,Unknown,jarred-hyder-1,Cal Poly
2020-21,Sam Houston State,Southland,FR,G,27.0,0.0,14.0,2.1,5.4,0.388,1.6,4.4,0.353,0.6,1.0,0.536,0.531,0.5,0.7,0.722,0.2,1.2,1.4,0.6,0.6,0.1,0.7,1.2,6.3,Unknown,Southland,FR,G,27.0,0.0,377.0,14.2,0.543,0.81,0.122,145.0,1.7,9.5,5.6,8.0,2.1,0.9,10.9,21.4,0.6,0.6,1.3,0.134,-1.5,-1.0,-2.5,Unknown,jarren-cook-1,
2021-22,Sam Houston State,WAC,SO,G,32.0,0.0,13.1,1.7,4.4,0.393,1.3,3.5,0.381,0.4,0.8,0.444,0.546,0.1,0.2,0.667,0.2,0.9,1.1,0.3,0.2,0.1,0.4,0.8,4.9,Unknown,WAC,SO,G,32.0,0.0,420.0,11.9,0.55,0.807,0.043,128.0,1.3,8.1,4.5,4.7,1.0,0.9,7.7,18.6,0.6,0.7,1.3,0.122,1.8,-0.6,1.2,Unknown,jarren-cook-1,Sam Houston State
2024-25,UT Arlington,WAC,JR,G,6.0,0.0,4.5,0.7,2.2,0.308,0.7,1.8,0.364,0.0,0.3,0.0,0.462,0.0,0.0,Unknown,0.0,0.2,0.2,0.5,0.0,0.0,0.2,0.5,2.0,Unknown,WAC,JR,G,6.0,0.0,27.0,8.7,0.462,0.846,0.0,11.0,0.0,4.1,2.1,22.7,0.0,0.0,7.1,25.8,0.0,0.0,0.0,0.063,0.0,-4.5,-4.5,Unknown,jarren-cook-1,Sam Houston State
2020-21,UNC Greensboro,Southern,FR,F,29.0,1.0,6.8,0.6,1.7,0.347,0.2,1.0,0.179,0.4,0.7,0.571,0.398,0.4,0.6,0.722,0.2,0.8,0.9,0.2,0.2,0.2,0.3,0.3,1.8,Unknown,Southern,FR,F,29.0,1.0,197.0,10.1,0.452,0.571,0.367,49.0,2.5,12.6,7.3,4.3,1.4,4.4,12.2,16.0,0.1,0.3,0.4,0.082,-1.9,1.4,-0.6,Unknown,jarrett-hensley-1,
2021-22,Cincinnati,AAC,SO,F,33.0,0.0,7.6,0.5,1.3,0.395,0.1,0.5,0.176,0.4,0.8,0.538,0.43,0.4,0.7,0.583,0.4,0.8,1.3,0.2,0.1,0.2,0.4,0.7,1.5,Unknown,AAC,SO,F,33.0,0.0,252.0,7.9,0.469,0.395,0.558,53.0,5.8,12.3,8.9,5.1,0.9,2.0,18.1,13.2,0.1,0.4,0.4,0.067,-2.8,1.0,-1.8,Unknown,jarrett-hensley-1,UNC Greensboro
2022-23,Cincinnati,AAC,JR,F,23.0,0.0,7.9,0.8,1.7,0.474,0.0,0.3,0.143,0.7,1.3,0.548,0.487,0.4,0.6,0.714,0.4,0.5,0.9,0.6,0.0,0.3,0.4,0.8,2.0,Unknown,AAC,JR,F,23.0,0.0,181.0,11.4,0.526,0.184,0.368,51.0,5.5,7.5,6.5,11.9,0.3,4.4,16.8,14.6,0.2,0.2,0.4,0.095,-1.0,1.6,0.6,Unknown,jarrett-hensley-1,Cincinnati
2023-24,Southern Illinois,MVC,SR,F,23.0,1.0,13.0,2.0,4.1,0.484,0.4,1.2,0.37,1.6,3.0,0.529,0.537,1.0,1.2,0.821,0.4,2.1,2.5,0.1,0.2,0.6,0.4,2.1,5.4,Unknown,MVC,SR,F,23.0,1.0,300.0,16.2,0.577,0.284,0.295,105.0,3.8,19.8,11.9,2.2,0.8,5.0,8.5,21.4,0.5,0.5,1.0,0.134,-0.8,1.0,0.2,Unknown,jarrett-hensley-1,Cincinnati
2024-25,Southern Illinois,MVC,SR,F,33.0,33.0,25.3,3.5,8.1,0.429,1.3,3.9,0.333,2.2,4.2,0.518,0.509,2.2,3.0,0.724,1.4,4.4,5.8,1.4,0.4,0.8,1.6,2.2,10.4,Unknown,MVC,SR,F,33.0,33.0,834.0,16.2,0.547,0.481,0.366,332.0,6.7,20.2,13.6,10.6,0.9,3.6,14.4,22.4,1.2,0.9,2.1,0.103,0.5,-0.6,-0.1,Unknown,jarrett-hensley-1,Southern Illinois
2021-22,Stanford,Pac-12,FR,G,5.0,0.0,2.6,0.0,1.4,0.0,0.0,1.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,Unknown,0.0,0.2,0.2,0.2,0.0,0.0,0.2,0.2,0.0,Unknown,Pac-12,FR,G,5.0,0.0,13.0,-27.0,0.0,0.714,0.0,1.0,0.0,9.4,4.6,12.8,0.0,0.0,12.5,31.5,-0.1,0.0,-0.1,-0.393,-19.4,-6.7,-26.1,Unknown,jarvis-moss-1,
2022-23,Stanford,Pac-12,SO,G,12.0,0.0,3.8,0.7,1.8,0.381,0.5,1.2,0.429,0.2,0.6,0.286,0.524,0.0,0.0,Unknown,0.1,0.8,0.8,0.1,0.1,0.1,0.2,0.3,1.8,Unknown,Pac-12,SO,G,12.0,0.0,45.0,16.4,0.524,0.667,0.0,17.0,2.7,24.4,13.5,4.9,1.3,2.7,8.7,26.7,0.1,0.1,0.1,0.103,2.0,0.3,2.3,Unknown,jarvis-moss-1,Stanford
2023-24,Davidson,A-10,SO,G,17.0,0.0,6.1,0.4,1.8,0.233,0.1,1.4,0.087,0.3,0.4,0.714,0.267,0.1,0.1,1.0,0.0,0.5,0.5,0.1,0.1,0.0,0.1,0.2,1.1,Unknown,A-10,SO,G,17.0,0.0,104.0,-0.3,0.291,0.767,0.067,16.0,0.0,10.0,5.0,1.8,0.6,0.0,6.1,16.9,-0.2,0.1,-0.1,-0.046,-9.3,-3.4,-12.7,Unknown,jarvis-moss-1,Stanford
2024-25,Radford,Big South,SR,G,33.0,31.0,29.1,4.3,10.3,0.416,2.4,6.5,0.376,1.9,3.9,0.484,0.534,2.4,2.9,0.842,0.4,2.2,2.5,1.9,1.0,0.0,1.4,1.4,13.5,Unknown,Big South,SR,G,33.0,31.0,960.0,17.7,0.575,0.625,0.279,405.0,1.5,9.0,5.3,13.7,2.2,0.1,10.9,23.7,2.5,0.9,3.4,0.14,2.5,-0.9,1.5,Unknown,jarvis-moss-1,Davidson
2020-21,Purdue Fort Wayne,Horizon,FR,G,23.0,0.0,13.6,1.6,3.2,0.507,0.3,0.7,0.4,1.3,2.5,0.534,0.548,0.9,1.4,0.636,0.4,1.0,1.3,0.8,0.2,0.0,1.2,1.7,4.4,Unknown,Horizon,FR,G,23.0,0.0,313.0,9.1,0.569,0.205,0.452,101.0,4.1,8.5,6.5,10.6,0.7,0.4,24.0,19.4,0.2,0.0,0.2,0.025,-4.5,-3.9,-8.4,Unknown,jarvis-walker-1,
