Season,Team,Conf_x,Class_x,Pos_x,G_x,GS_x,MP_x,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards_x,Conf_y,Class_y,Pos_y,G_y,GS_y,MP_y,PER,TS%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/40,OBPM,DBPM,BPM,Awards_y,player_id,cluster,standard_player,player,new_team_x,new_university_name,new_team_name,before_Team,old_rank,old_netrtg,old_adjt,old_luck,old_sos,old_sos_ooc,new_rank,new_netrtg,new_adjt,new_luck,new_sos,new_sos_ooc,rank_change,netrtg_change,adjt_change,luck_change,sos_change,sos_ooc_change,Pos_C,Pos_F,Pos_G,Class_FR,Class_JR,Class_SO,Class_SR
2024-25,Oklahoma,SEC,SO,C,30.0,0.0,11.3,0.9,2.1,0.429,0.6,1.7,0.34,0.3,0.4,0.769,0.563,0.3,0.5,0.714,0.2,1.2,1.5,0.4,0.1,0.2,0.1,1.1,2.7,Unknown,SEC,SO,C,30.0,0.0,340.0,9.9,0.581,0.794,0.222,76.0,2.6,12.5,7.8,5.7,0.3,2.4,4.1,10.9,0.5,0.2,0.8,0.091,2.2,1.6,3.8,Unknown,luke-northweather-1,4,luke northweather,Luke Northweather,Missouri Tigers,Missouri,Tigers,Oklahoma,40.0,17.95,68.8,-0.004,14.9,-5.33,19.0,23.57,68.6,-0.055,13.34,-9.28,-21.0,5.620000000000001,-0.20000000000000284,-0.051000000000000004,-1.5600000000000005,-3.9499999999999993,1,0,0,0,0,1,0
2024-25,Georgia Tech,ACC,FR,F,30.0,14.0,17.0,1.2,2.1,0.597,0.0,0.0,0.0,1.2,2.0,0.607,0.597,0.3,1.1,0.313,1.2,2.4,3.6,0.2,0.2,0.6,0.5,2.2,2.8,Unknown,ACC,FR,F,30.0,14.0,510.0,8.8,0.544,0.016,0.516,89.0,7.9,15.6,11.8,2.4,0.8,3.7,17.2,9.1,0.3,0.7,0.9,0.074,-3.1,2.3,-0.8,Unknown,ibrahim-souare-1,0,ibrahim souare,Ibrahim Souare,Syracuse Orange,Syracuse,Orange,Georgia Tech,103.0,5.87,68.9,-0.001,6.07,-8.11,115.0,4.22,68.4,0.026,8.42,2.58,12.0,-1.6500000000000004,-0.5,0.027,2.3499999999999996,10.69,0,1,0,1,0,0,0
2024-25,Kentucky,SEC,SR,G,9.0,1.0,17.4,1.3,4.8,0.279,1.1,4.2,0.263,0.2,0.6,0.4,0.395,0.7,0.8,0.857,0.7,1.8,2.4,3.8,0.4,0.2,1.0,1.1,4.4,Unknown,SEC,SR,G,9.0,1.0,157.0,12.4,0.432,0.884,0.163,59.0,4.4,10.7,7.7,32.8,1.4,1.4,16.3,17.1,0.2,0.1,0.3,0.089,2.5,1.9,4.4,Unknown,kerr-kriisa-1,4,kerr kriisa,Kerr Kriisa,Cincinnati Bearcats,Cincinnati,Bearcats,Kentucky,16.0,24.54,70.9,0.01,18.23,3.64,55.0,14.86,66.1,-0.055,11.16,-4.92,39.0,-9.68,-4.800000000000011,-0.065,-7.07,-8.56,0,0,1,0,0,0,1
2024-25,Temple,AAC,SO,G,28.0,21.0,30.1,3.8,8.1,0.463,0.9,2.6,0.338,2.9,5.5,0.523,0.518,1.9,2.7,0.697,1.0,3.4,4.3,2.1,1.3,0.6,2.2,2.7,10.3,Unknown,AAC,SO,G,28.0,21.0,842.0,13.7,0.547,0.326,0.335,288.0,3.7,12.4,8.2,13.6,2.4,2.1,18.8,19.2,0.8,0.8,1.6,0.074,-0.8,0.2,-0.6,Unknown,quante-berry-1,4,quante berry,Quante Berry,Memphis Tigers,Memphis,Tigers,Temple,173.0,-0.68,68.9,0.017,-0.3,-2.21,54.0,15.1,71.0,0.085,6.51,15.73,-119.0,15.78,2.0999999999999943,0.068,6.81,17.94,0,0,1,0,0,1,0
2024-25,Connecticut,Big East,FR,F,9.0,0.0,3.6,0.6,1.2,0.455,0.3,0.8,0.429,0.2,0.4,0.5,0.591,0.1,0.1,1.0,0.2,0.3,0.6,0.0,0.1,0.0,0.2,0.6,1.6,Unknown,Big East,FR,F,9.0,0.0,32.0,13.7,0.61,0.636,0.091,11.0,8.0,11.2,9.7,0.0,1.9,0.0,14.8,22.2,0.0,0.0,0.1,0.105,-1.7,-0.6,-2.3,Unknown,isaiah-abraham-1,4,isaiah abraham,Isaiah Abraham,Georgetown Hoyas,Georgetown,Hoyas,Connecticut,32.0,20.18,64.0,-0.027,11.08,-0.39,90.0,8.49,68.5,-0.029,6.72,-11.49,58.0,-11.69,4.5,-0.0020000000000000018,-4.36,-11.1,0,1,0,1,0,0,0
2024-25,Lipscomb,A-Sun,SR,F,35.0,35.0,33.7,6.9,12.0,0.575,1.4,3.5,0.402,5.5,8.5,0.645,0.633,4.8,6.0,0.8,1.8,6.2,8.0,1.4,0.3,0.4,1.8,1.5,20.0,Unknown,A-Sun,SR,F,35.0,35.0,1181.0,25.7,0.673,0.29,0.499,629.0,6.5,19.9,13.7,8.5,0.5,1.2,10.9,26.0,4.8,2.0,6.8,0.23,4.8,-1.1,3.7,Unknown,jacob-ognacevic-1,3,jacob ognacevic,Jacob Ognacevic,Washington Huskies,Washington,Huskies,Lipscomb,89.0,8.55,66.2,-0.013,-4.15,4.22,104.0,5.79,67.9,0.011,13.62,-4.3,15.0,-2.7600000000000007,1.7000000000000028,0.024,17.77,-8.52,0,1,0,0,0,0,1
2024-25,Davidson,A-10,JR,F,33.0,33.0,33.3,6.5,13.7,0.477,0.5,1.2,0.415,6.0,12.4,0.483,0.496,5.3,6.9,0.768,1.4,4.7,6.1,3.8,0.7,0.8,2.7,2.5,18.8,Unknown,A-10,JR,F,33.0,33.0,1098.0,22.3,0.556,0.091,0.506,629.0,5.2,16.5,10.9,25.0,1.3,2.7,13.7,31.6,2.7,1.3,4.1,0.148,3.6,0.0,3.6,Unknown,reed-bailey-1,2,reed bailey,Reed Bailey,Indiana Hoosiers,Indiana,Hoosiers,Davidson,147.0,1.08,66.1,-0.02,-0.02,-4.75,45.0,16.98,68.2,0.024,14.13,1.5,-102.0,15.9,2.1000000000000085,0.044,14.15,6.25,0,1,0,0,1,0,0
2024-25,Providence,Big East,JR,G,32.0,32.0,34.2,4.3,10.7,0.398,2.1,6.1,0.342,2.2,4.6,0.473,0.496,1.7,2.1,0.794,0.8,2.1,2.8,3.2,0.6,0.3,2.3,2.5,12.3,Unknown,Big East,JR,G,32.0,32.0,1095.0,11.3,0.525,0.573,0.199,395.0,2.6,6.7,4.7,18.3,1.1,0.8,16.7,21.1,1.2,0.6,1.9,0.068,0.7,0.0,0.7,Unknown,jayden-pierre-1,4,jayden pierre,Jayden Pierre,TCU Horned Frogs,TCU,Horned Frogs,Providence,96.0,6.93,66.5,-0.097,9.7,-0.65,86.0,8.82,66.7,0.03,13.1,2.81,-10.0,1.8900000000000006,0.20000000000000284,0.127,3.4000000000000004,3.46,0,0,1,0,1,0,0
2024-25,Indiana,Big Ten,SO,G,32.0,25.0,27.4,3.5,8.5,0.412,0.8,2.6,0.325,2.7,5.9,0.45,0.461,2.3,2.8,0.818,0.4,2.3,2.8,2.8,1.0,0.1,2.2,2.6,10.1,Unknown,Big Ten,SO,G,32.0,25.0,878.0,11.4,0.515,0.305,0.324,321.0,1.8,9.5,5.7,18.2,2.1,0.4,18.0,21.8,0.5,1.1,1.6,0.073,-0.9,2.5,1.6,Unknown,myles-rice-1,4,myles rice,Myles Rice,Maryland Terrapins,Maryland,Terrapins,Indiana,45.0,16.98,68.2,0.024,14.13,1.5,10.0,27.07,69.6,-0.028,12.51,-10.46,-35.0,10.09,1.3999999999999915,-0.052000000000000005,-1.620000000000001,-11.96,0,0,1,0,0,1,0
2024-25,Arizona,Big 12,FR,F,8.0,0.0,3.0,0.6,0.6,1.0,0.0,0.0,0.0,0.6,0.6,1.0,1.0,0.0,0.4,0.0,0.1,1.1,1.3,0.1,0.3,0.1,0.3,0.5,1.3,Unknown,Big 12,FR,F,8.0,0.0,24.0,24.7,0.778,0.0,0.6,7.0,4.9,39.7,23.2,8.1,4.7,4.7,23.7,17.0,0.0,0.1,0.1,0.161,1.4,7.8,9.2,Unknown,emmanuel-stephen-1,3,emmanuel stephen,Emmanuel Stephen,UNLV Rebels,UNLV,Rebels,Arizona,13.0,26.35,70.3,-0.048,16.93,5.19,93.0,7.21,66.0,0.01,5.73,3.62,80.0,-19.14,-4.299999999999997,0.058,-11.2,-1.5700000000000003,0,1,0,1,0,0,0
2024-25,Central Michigan,MAC,JR,F,26.0,24.0,26.7,5.3,10.0,0.537,0.8,2.7,0.31,4.5,7.2,0.622,0.579,4.7,6.5,0.718,2.3,5.0,7.3,0.6,0.6,0.7,1.5,2.9,16.2,Unknown,MAC,JR,F,26.0,24.0,693.0,25.4,0.621,0.274,0.656,382.0,10.5,21.2,16.0,4.6,1.2,3.0,10.5,27.4,2.5,1.1,3.7,0.211,3.3,-1.6,1.7,Unknown,ugnius-jarusevicius-1,3,ugnius jarusevicius,Ugnius Jarusevicius,Nebraska Cornhuskers,Nebraska,Cornhuskers,Central Michigan,198.0,-2.85,67.4,-0.091,-2.09,11.59,46.0,16.98,67.8,0.017,12.81,-2.92,-152.0,19.830000000000002,0.3999999999999915,0.108,14.9,-14.51,0,1,0,0,1,0,0
2024-25,Robert Morris,Horizon,JR,F,35.0,31.0,29.1,4.8,9.1,0.531,0.6,2.2,0.276,4.2,6.9,0.612,0.564,3.0,4.4,0.688,2.2,3.7,5.9,1.3,1.0,2.3,1.4,3.3,13.3,Unknown,Horizon,JR,F,35.0,31.0,1020.0,22.3,0.594,0.239,0.484,430.0,8.8,15.0,11.9,9.2,2.1,8.7,10.9,21.2,2.7,2.1,4.8,0.187,1.8,2.7,4.5,Unknown,amarion-dickerson-1,3,amarion dickerson,Amarion Dickerson,USC Trojans,USC,Trojans,Robert Morris,133.0,2.9,68.1,0.077,-5.15,-8.52,57.0,14.39,68.6,-0.057,12.67,-1.97,-76.0,11.49,0.5,-0.134,17.82,6.55,0,1,0,0,1,0,0
2024-25,West Virginia,Big 12,SO,F,31.0,24.0,23.6,3.7,8.6,0.429,1.1,3.9,0.292,2.5,4.7,0.541,0.494,1.4,1.8,0.75,2.2,4.3,6.5,1.4,0.7,0.4,1.5,2.1,9.8,Unknown,Big 12,SO,F,31.0,24.0,733.0,18.3,0.521,0.451,0.211,310.0,10.8,20.9,15.9,13.5,1.8,1.9,13.3,24.8,1.0,1.6,2.6,0.14,3.1,2.1,5.2,Unknown,amani-hansberry-2,2,amani hansberry,Amani Hansberry,Virginia Tech Hokies,Virginia Tech,Hokies,West Virginia,53.0,15.11,64.3,0.023,13.19,0.98,164.0,-0.02,65.3,0.03,6.8,-1.29,111.0,-15.129999999999999,1.0,0.006999999999999999,-6.39,-2.27,0,1,0,0,0,1,0
2024-25,Toledo,MAC,SO,G,33.0,33.0,31.5,5.8,12.3,0.47,1.8,4.0,0.444,4.0,8.3,0.484,0.543,2.9,3.8,0.766,0.9,3.8,4.7,1.2,0.7,0.5,1.3,1.9,16.2,Unknown,MAC,SO,G,33.0,33.0,1039.0,19.1,0.576,0.328,0.305,473.0,3.3,14.6,8.7,7.5,1.2,1.6,8.6,24.3,2.5,0.3,2.9,0.111,2.8,-2.8,0.0,Unknown,sam-lewis-2,2,sam lewis,Sam Lewis,Virginia Cavaliers,Virginia,Cavaliers,Toledo,236.0,-5.77,68.2,0.117,-1.95,3.91,106.0,5.02,61.3,0.016,8.44,0.81,-130.0,10.79,-6.900000000000006,-0.101,10.389999999999999,-3.1,0,0,1,0,0,1,0
2024-25,Virginia,ACC,FR,F,32.0,16.0,20.8,2.8,5.7,0.495,0.3,1.3,0.244,2.5,4.4,0.567,0.522,1.2,1.6,0.75,1.4,3.2,4.6,1.0,1.1,0.8,1.0,2.5,7.2,Unknown,ACC,FR,F,32.0,16.0,667.0,19.1,0.554,0.225,0.286,232.0,9.1,19.1,14.3,11.2,3.4,4.9,13.0,20.9,1.0,1.1,2.1,0.128,0.9,2.9,3.8,Unknown,jacob-cofie-1,3,jacob cofie,Jacob Cofie,USC Trojans,USC,Trojans,Virginia,106.0,5.02,61.3,0.016,8.44,0.81,57.0,14.39,68.6,-0.057,12.67,-1.97,-49.0,9.370000000000001,7.299999999999997,-0.07300000000000001,4.23,-2.7800000000000002,0,1,0,1,0,0,0
2024-25,Texas A&M,SEC,JR,F,32.0,23.0,22.2,1.5,4.3,0.358,0.3,1.7,0.189,1.2,2.6,0.464,0.394,1.3,1.8,0.695,2.3,2.8,5.1,0.8,0.8,1.2,0.9,2.6,4.7,Unknown,SEC,JR,F,32.0,23.0,710.0,12.9,0.451,0.387,0.431,172.0,10.7,14.5,12.5,6.8,2.2,7.2,14.9,13.1,0.6,1.3,1.9,0.108,0.3,4.9,5.2,Unknown,solomon-washington-1,0,solomon washington,Solomon Washington,Maryland Terrapins,Maryland,Terrapins,Texas A&M,18.0,23.66,66.8,0.001,16.52,7.67,10.0,27.07,69.6,-0.028,12.51,-10.46,-8.0,3.41,2.799999999999997,-0.029,-4.01,-18.130000000000003,0,1,0,0,1,0,0
2024-25,Illinois,Big Ten,JR,G,32.0,31.0,23.3,3.6,7.0,0.507,0.7,2.2,0.329,2.8,4.8,0.587,0.558,2.6,3.2,0.824,1.4,4.0,5.5,0.8,0.4,0.4,1.0,2.0,10.5,Unknown,Big Ten,JR,G,32.0,31.0,747.0,18.7,0.613,0.311,0.453,309.0,6.9,17.4,12.4,6.0,1.0,1.4,10.5,19.2,2.1,1.1,3.2,0.172,4.0,3.4,7.4,Unknown,tre-white-1,3,tre white,Tre White,Kansas Jayhawks,Kansas,Jayhawks,Illinois,17.0,24.32,71.5,-0.022,17.14,3.6,24.0,22.94,68.6,-0.034,15.79,8.86,7.0,-1.379999999999999,-2.9000000000000057,-0.012000000000000004,-1.3500000000000014,5.26,0,0,1,0,1,0,0
2024-25,New Mexico,MWC,FR,F,34.0,3.0,11.8,1.4,2.8,0.484,0.8,1.7,0.458,0.6,1.1,0.528,0.626,0.3,0.6,0.579,0.5,1.5,2.0,0.4,0.3,0.1,0.4,1.3,3.8,Unknown,MWC,FR,F,34.0,3.0,402.0,13.4,0.625,0.621,0.2,117.0,4.5,14.1,9.2,6.2,1.5,1.4,11.1,13.8,0.7,0.8,1.5,0.146,0.8,2.0,2.8,Unknown,jovan-milicevic-1,2,jovan milicevic,Jovan Milicevic,Xavier Musketeers,Xavier,Musketeers,New Mexico,41.0,17.78,72.5,-0.002,7.33,5.42,43.0,17.19,69.2,-0.016,10.29,-1.1,2.0,-0.5899999999999999,-3.299999999999997,-0.014,2.959999999999999,-6.52,0,1,0,1,0,0,0
2024-25,UAB,AAC,SR,F,37.0,37.0,33.6,6.4,12.3,0.522,0.7,1.9,0.357,5.8,10.4,0.552,0.549,4.1,5.5,0.757,3.7,7.6,11.4,4.2,1.7,1.8,2.2,2.5,17.7,Unknown,AAC,SR,F,37.0,37.0,1244.0,29.8,0.592,0.154,0.443,688.0,11.6,24.9,18.1,22.8,2.9,5.2,12.7,23.9,4.8,2.3,7.1,0.227,8.1,3.1,11.2,Unknown,yaxel-lendeborg-1,3,yaxel lendeborg,Yaxel Lendeborg,Michigan Wolverines,Michigan,Wolverines,UAB,99.0,6.7,69.5,-0.017,0.66,-8.4,21.0,23.45,70.1,0.072,16.57,3.95,-78.0,16.75,0.5999999999999943,0.089,15.91,12.350000000000001,0,1,0,0,0,0,1
2024-25,UCF,Big 12,SR,G,3.0,1.0,15.7,2.3,4.7,0.5,0.7,1.7,0.4,1.7,3.0,0.556,0.571,0.7,0.7,1.0,0.3,1.0,1.3,1.0,0.3,0.0,2.0,1.0,6.0,Unknown,Big 12,SR,G,3.0,1.0,47.0,8.8,0.602,0.357,0.143,16.0,2.3,6.9,4.6,12.5,1.2,0.0,28.6,21.2,0.0,0.0,0.0,0.008,-2.2,-1.0,-3.3,Unknown,jaylin-sellers-1,4,jaylin sellers,Jaylin Sellers,Providence Friars,Providence,Friars,UCF,67.0,11.95,72.2,0.047,12.27,-1.17,96.0,6.93,66.5,-0.097,9.7,-0.65,29.0,-5.02,-5.700000000000003,-0.14400000000000002,-2.5700000000000003,0.5199999999999999,0,0,1,0,0,0,1
2024-25,Drake,MVC,JR,G,34.0,1.0,20.1,3.4,6.5,0.52,0.1,0.6,0.091,3.3,5.9,0.568,0.525,3.2,4.6,0.705,2.1,3.0,5.0,1.0,0.7,0.4,1.4,2.5,10.1,Unknown,MVC,JR,G,34.0,1.0,685.0,24.6,0.579,0.1,0.706,340.0,14.6,21.7,18.1,12.0,2.3,2.9,13.7,28.5,2.2,1.5,3.7,0.218,2.6,0.9,3.5,Unknown,tavion-banks-1,3,tavion banks,Tavion Banks,Iowa Hawkeyes,Iowa,Hawkeyes,Drake,52.0,15.12,59.4,0.021,1.23,-2.74,62.0,13.56,69.8,-0.037,13.06,-8.36,10.0,-1.5599999999999987,10.399999999999999,-0.057999999999999996,11.83,-5.619999999999999,0,0,1,0,1,0,0
2024-25,Portland,WCC,FR,F,31.0,30.0,33.0,4.4,11.0,0.397,2.7,7.6,0.352,1.7,3.4,0.5,0.519,2.4,3.0,0.815,0.6,5.9,6.5,2.5,0.6,1.5,2.6,2.6,13.8,Unknown,WCC,FR,F,31.0,30.0,1023.0,14.6,0.558,0.694,0.271,398.0,2.1,20.1,11.3,15.2,1.0,4.7,17.6,23.4,0.7,0.8,1.4,0.056,0.5,-0.3,0.1,Unknown,austin-rapp-1,4,austin rapp,Austin Rapp,Wisconsin Badgers,Wisconsin,Badgers,Portland,270.0,-8.95,68.5,0.033,1.45,-4.07,12.0,26.57,68.0,-0.047,14.53,0.01,-258.0,35.519999999999996,-0.5,-0.08,13.08,4.08,0,1,0,1,0,0,0
2024-25,North Carolina,ACC,JR,F,36.0,16.0,15.9,2.3,3.8,0.594,0.1,0.5,0.278,2.1,3.3,0.642,0.612,1.0,1.6,0.638,1.3,2.9,4.2,0.5,0.3,0.8,1.0,2.3,5.7,Unknown,ACC,JR,F,36.0,16.0,571.0,16.8,0.622,0.13,0.42,204.0,9.9,19.9,15.1,5.9,1.0,5.6,18.3,17.6,1.0,0.9,1.9,0.13,0.8,3.1,3.9,Unknown,jalen-washington-1,3,jalen washington,Jalen Washington,Vanderbilt Commodores,Vanderbilt,Commodores,North Carolina,31.0,20.33,70.7,-0.03,12.57,13.4,48.0,16.23,69.5,0.01,13.38,-6.82,17.0,-4.099999999999998,-1.2000000000000028,0.04,0.8100000000000005,-20.22,0,1,0,0,1,0,0
2024-25,Purdue,Big Ten,SO,F,36.0,8.0,19.6,1.5,3.1,0.491,0.9,2.2,0.392,0.6,0.9,0.742,0.632,0.8,1.0,0.806,0.9,2.8,3.6,0.4,0.4,0.2,0.3,2.0,4.7,Unknown,Big Ten,SO,F,36.0,8.0,706.0,12.4,0.661,0.718,0.327,158.0,5.7,17.1,11.6,3.5,1.1,1.4,8.6,10.4,1.4,0.8,2.2,0.125,3.2,2.7,5.9,Unknown,camden-heide-1,2,camden heide,Camden Heide,Texas Longhorns,Texas,Longhorns,Purdue,15.0,25.36,65.1,-0.016,16.76,10.52,47.0,16.9,67.6,-0.067,14.25,-8.1,32.0,-8.46,2.5,-0.051000000000000004,-2.5100000000000016,-18.619999999999997,0,1,0,0,0,1,0
2024-25,Texas A&M,SEC,JR,F,34.0,14.0,20.1,3.8,5.8,0.646,0.0,0.0,0.0,3.8,5.8,0.646,0.646,2.8,4.9,0.582,2.6,2.5,5.1,0.4,0.3,1.1,1.3,2.0,10.4,Unknown,SEC,JR,F,34.0,14.0,684.0,25.1,0.637,0.0,0.833,323.0,13.6,14.2,13.9,5.0,0.8,7.1,13.5,22.3,2.2,1.1,3.3,0.191,5.6,2.8,8.4,Unknown,pharrel-payne-1,3,pharrel payne,Pharrel Payne,Maryland Terrapins,Maryland,Terrapins,Texas A&M,18.0,23.66,66.8,0.001,16.52,7.67,10.0,27.07,69.6,-0.028,12.51,-10.46,-8.0,3.41,2.799999999999997,-0.029,-4.01,-18.130000000000003,0,1,0,0,1,0,0
2024-25,Virginia,ACC,FR,F,26.0,0.0,9.2,1.2,1.7,0.721,0.0,0.0,0.0,1.2,1.7,0.721,0.721,1.2,1.9,0.62,0.7,1.7,2.4,0.1,0.2,0.6,0.6,1.4,3.6,Unknown,ACC,FR,F,26.0,0.0,239.0,20.9,0.697,0.0,1.163,84.0,10.0,23.0,16.7,1.9,1.4,7.6,18.3,20.0,0.6,0.4,0.9,0.154,0.0,1.8,1.8,Unknown,anthony-robinson-6,3,anthony robinson,Anthony Robinson,Xavier Musketeers,Xavier,Musketeers,Virginia,106.0,5.02,61.3,0.016,8.44,0.81,43.0,17.19,69.2,-0.016,10.29,-1.1,-63.0,12.170000000000002,7.900000000000006,-0.032,1.8499999999999996,-1.9100000000000001,0,1,0,1,0,0,0
2024-25,Arizona,Big 12,JR,F,37.0,5.0,20.8,3.5,5.9,0.592,0.4,1.3,0.327,3.1,4.6,0.669,0.628,1.9,2.8,0.686,2.2,2.8,5.0,1.3,0.7,1.1,1.1,2.7,9.4,Unknown,Big 12,JR,F,37.0,5.0,770.0,23.0,0.646,0.225,0.482,342.0,12.2,14.5,13.4,11.0,1.8,6.1,13.6,19.5,2.5,1.2,3.7,0.193,5.4,4.1,9.5,Unknown,henri-veesaar-1,3,henri veesaar,Henri Veesaar,North Carolina Tar Heels,North Carolina,Tar Heels,Arizona,13.0,26.35,70.3,-0.048,16.93,5.19,31.0,20.33,70.7,-0.03,12.57,13.4,18.0,-6.020000000000003,0.4000000000000057,0.018000000000000002,-4.359999999999999,8.21,0,1,0,0,1,0,0
2024-25,Georgia Tech,ACC,SO,G,34.0,34.0,35.6,4.4,11.1,0.393,1.8,5.2,0.339,2.6,5.9,0.441,0.472,1.8,2.2,0.789,0.5,3.7,4.2,6.5,1.1,0.4,3.0,1.6,12.3,Unknown,ACC,SO,G,34.0,34.0,1210.0,14.1,0.503,0.467,0.201,482.0,1.7,11.5,6.6,34.6,1.8,1.4,19.9,21.4,1.2,1.5,2.6,0.087,1.7,1.2,2.9,Unknown,naithan-george-1,4,nait george,Nait George,Syracuse Orange,Syracuse,Orange,Georgia Tech,103.0,5.87,68.9,-0.001,6.07,-8.11,115.0,4.22,68.4,0.026,8.42,2.58,12.0,-1.6500000000000004,-0.5,0.027,2.3499999999999996,10.69,0,0,1,0,0,1,0
2024-25,FDU,NEC,SO,G,32.0,31.0,34.6,7.3,16.4,0.448,1.2,3.9,0.296,6.2,12.5,0.495,0.483,4.7,6.2,0.759,1.1,4.5,5.6,3.2,2.2,0.4,3.3,2.1,20.6,Unknown,NEC,SO,G,32.0,31.0,1107.0,21.1,0.531,0.238,0.379,629.0,3.6,14.8,9.2,21.9,3.6,1.3,14.5,33.3,1.6,1.9,3.5,0.125,-0.3,-1.1,-1.4,Unknown,terrence-brown-1,2,terrence brown,Terrence Brown,Utah Utes,Utah,Utes,Fairleigh Dickinson,306.0,-12.5,69.4,-0.073,-7.97,2.72,76.0,10.5,69.1,-0.063,10.61,-9.6,-230.0,23.0,-0.30000000000001137,0.009999999999999995,18.58,-12.32,0,0,1,0,0,1,0
2024-25,Iowa,Big Ten,SO,F,33.0,2.0,22.4,3.2,6.5,0.488,1.7,4.2,0.4,1.5,2.2,0.658,0.62,0.8,1.3,0.636,0.8,2.1,2.9,1.3,0.6,0.2,0.4,1.4,8.8,Unknown,Big Ten,SO,F,33.0,2.0,738.0,16.8,0.624,0.657,0.207,267.0,4.3,10.7,7.5,9.4,1.4,1.1,5.6,16.8,1.9,0.4,2.3,0.123,5.2,0.0,5.2,Unknown,pryce-sandfort-1,2,pryce sandfort,Pryce Sandfort,Nebraska Cornhuskers,Nebraska,Cornhuskers,Iowa,62.0,13.56,69.8,-0.037,13.06,-8.36,46.0,16.98,67.8,0.017,12.81,-2.92,-16.0,3.42,-2.0,0.054,-0.25,5.4399999999999995,0,1,0,0,0,1,0
2024-25,Georgia,SEC,JR,F,33.0,33.0,19.4,2.5,4.7,0.532,0.0,0.3,0.0,2.5,4.4,0.572,0.532,1.3,2.2,0.611,1.3,2.6,3.8,1.0,0.6,0.6,1.5,3.0,6.4,Unknown,SEC,JR,F,33.0,33.0,641.0,13.0,0.552,0.071,0.462,213.0,8.0,14.7,11.5,9.9,1.8,3.3,21.1,18.7,0.5,1.0,1.5,0.093,-1.5,2.8,1.3,Unknown,rj-godfrey-1,0,rj godfrey,RJ Godfrey,Clemson Tigers,Clemson,Tigers,Georgia,38.0,18.57,66.7,-0.002,14.18,-5.76,23.0,23.22,64.6,-0.046,8.32,3.67,-15.0,4.649999999999999,-2.1000000000000085,-0.044,-5.859999999999999,9.43,0,1,0,0,1,0,0
2024-25,Iowa,Big Ten,JR,G,32.0,32.0,32.3,5.6,11.1,0.507,2.0,4.8,0.422,3.6,6.3,0.572,0.599,1.1,1.5,0.766,0.3,2.9,3.2,2.8,0.9,0.5,0.8,1.3,14.4,Unknown,Big Ten,JR,G,32.0,32.0,1034.0,18.3,0.611,0.434,0.132,415.0,1.0,10.5,5.7,14.6,1.6,1.5,6.7,19.6,2.6,0.6,3.2,0.123,5.1,0.5,5.7,Unknown,josh-dix-1,2,josh dix,Josh Dix,Creighton Bluejays,Creighton,Bluejays,Iowa,62.0,13.56,69.8,-0.037,13.06,-8.36,35.0,19.44,67.3,0.044,12.52,5.73,-27.0,5.880000000000001,-2.5,0.08099999999999999,-0.5400000000000009,14.09,0,0,1,0,1,0,0
2024-25,Vanderbilt,SEC,JR,G,33.0,24.0,25.2,5.4,12.3,0.435,2.0,5.6,0.353,3.4,6.8,0.502,0.515,4.3,5.2,0.831,0.2,1.8,2.0,1.3,0.9,0.0,1.6,1.6,17.0,Unknown,SEC,JR,G,33.0,24.0,831.0,21.5,0.575,0.452,0.423,484.0,0.8,8.6,4.5,11.1,2.1,0.0,9.8,32.1,2.4,0.7,3.1,0.151,6.2,0.4,6.6,Unknown,jason-edwards-3,2,jason edwards,Jason Edwards,Providence Friars,Providence,Friars,Vanderbilt,48.0,16.23,69.5,0.01,13.38,-6.82,96.0,6.93,66.5,-0.097,9.7,-0.65,48.0,-9.3,-3.0,-0.107,-3.6800000000000015,6.17,0,0,1,0,1,0,0
2024-25,Xavier,Big East,SO,G,9.0,0.0,10.9,1.6,3.9,0.4,1.0,2.7,0.375,0.6,1.2,0.455,0.529,0.9,0.9,1.0,0.2,0.7,0.9,1.0,0.3,0.0,0.9,0.9,5.0,Unknown,Big East,SO,G,9.0,0.0,98.0,13.9,0.58,0.686,0.229,43.0,2.6,7.2,5.0,17.7,1.8,0.0,17.1,24.7,0.1,0.1,0.2,0.098,0.7,-0.7,0.0,Unknown,trey-green-2,4,trey green,Trey Green,Saint Louis Billikens,Saint Louis,Billikens,Xavier,43.0,17.19,69.2,-0.016,10.29,-1.1,121.0,3.85,67.8,-0.001,3.43,-0.37,78.0,-13.340000000000002,-1.4000000000000057,0.015,-6.859999999999999,0.7300000000000001,0,0,1,0,0,1,0
